Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS
2023-01-23 16:00:00,,DFR,2023-01-23 20:30:00,,"",PLINE200,4.5,eswara57,"",ACT12_MTM,37004/37141
2023-01-23 16:00:00,,DSA,2023-01-23 18:00:00,,"",PLINE300,2,verstr99,"",TR2000,31199/00650
2023-01-23 16:00:00,,FMR development,2023-01-23 18:00:00,,"",PLINE300,2,talmel16,"",POLARKERR_2,31499/01927
2023-01-23 16:00:00,,pre measurements,2023-01-23 16:30:00,,"",PLINE200,0.5,knaepen,"",SP1_DLS,30990/02249
2023-01-23 16:00:00,,TFT Measurement,2023-01-23 19:00:00,,"",PLINE200,3,sadati75,"",LASERDEBOND,97401/00942
2023-01-23 16:00:00,0,DSA,2023-01-23 18:30:41,2.4725,verstr99,PLINE300,2,verstr99,"",SC2000,31199/00650
2023-01-23 16:03:00,,"",2023-01-23 19:14:13,3.1869444444444444,koryto87,PLINE300,,"","",EXSOLVE,42199/00160
2023-01-23 16:30:00,,Aether processing,2023-01-23 19:00:00,,"",PLINE300,2.5,gullo50,LP1;PM1,EXTREME_2,31199/01918
2023-01-23 16:46:44,3,TEM,2023-01-23 22:00:00,4.335,impagn97,PLINE300,5,impagn97,"",TITAN,42199/00160
2023-01-23 17:00:00,,CD measurement,2023-01-24 00:00:00,,"",PLINE300,7,takaha90,"",H6300,31199/01988
2023-01-23 17:00:00,,DSA,2023-01-23 18:00:00,,"",PLINE300,1,vanbel53,"",KLA2925,31199/00650
2023-01-23 17:00:00,,m,2023-01-23 17:30:00,,"",PLINE300,0.5,vdries51,"",ALERIS,31199/01413
2023-01-23 17:00:00,,m,2023-01-23 19:00:00,,"",PLINE300,2,vdries51,"",H6300_2,31199/01413
2023-01-23 17:00:00,,plasma analysis,2023-01-23 18:00:00,,"",PLINE300,1,li17,LP4;PM3,LAM_E6_2,31299/02061
2023-01-23 17:00:00,,tdc,2023-01-23 18:30:00,,"",PLINE300,1.5,kissoo12,SN,EP5,31199/01755
2023-01-23 17:00:00,,Use,2023-01-23 18:00:00,,"",PLINE300,1,ledain47,"",H5000_2,98601/01062
2023-01-23 17:00:00,5,Ag Nanomesh,2023-01-23 18:30:00,0.9636111111111111,planke49,PLINE200,1.5,planke49,"",NOVA200,97406/01185
2023-01-23 17:30:00,,making samples,2023-01-23 18:00:00,,"",PLINE300,0.5,genjim61,"",SC3400,31199/02273
2023-01-23 17:30:00,,making samples,2023-01-23 18:00:00,,"",PLINE300,0.5,genjim61,"",TR3400,31199/02273
2023-01-23 17:38:26,,"",2023-01-23 18:08:13,0.4963888888888889,engelen,PLINE300,,"","",SEMVISION,37004/02248
2023-01-23 18:00:00,,INPRIA;Inpria,2023-01-24 02:00:00,,"",PLINE300,8,wouter51;deschepp,"",H5000_2,31199/31247
2023-01-23 18:00:00,,private,2023-01-23 21:30:00,,"",PLINE300,3.5,fukumu91,"",TR3300,31199/02019
2023-01-23 18:00:00,,test,2023-01-23 19:00:00,,"",PLINE300,1,furuka28,"",SC3400,31199/01514
2023-01-23 18:00:00,,test,2023-01-23 19:00:00,,"",PLINE300,1,furuka28,"",TR3400,31199/01514
2023-01-23 18:30:00,,Etch coupon,2023-01-23 20:00:00,,"",PLINE300,1.5,fukui39,LP1;PM6,TEL_TACTRAS3,98601/00962
2023-01-23 18:30:00,,Insp,2023-01-23 20:00:00,,"",PLINE300,1.5,engelen,"",SEMVISION,37004/02248
2023-01-23 18:44:33,,"",2023-01-23 21:26:40,2.7019444444444445,sainch77,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-23 19:00:00,,test,2023-01-23 19:30:00,,"",PLINE300,0.5,furuka28,"",SC3400,31199/31247
2023-01-23 19:00:00,,test,2023-01-23 19:30:00,,"",PLINE300,0.5,furuka28,"",TR3400,31199/31247
2023-01-23 20:00:00,,coupon test,2023-01-23 22:00:00,,"",PLINE300,2,krishtab,LP3;PM1,TEL_TACTRAS,31199/01765
2023-01-23 20:07:03,,"",2023-01-23 21:20:21,1.2216666666666667,billin72,PLINE300,,"","",SU8000,39320/36502
2023-01-23 20:30:00,,private,2023-01-23 21:00:00,,"",PLINE300,0.5,fukumu91,"",SC3400,31199/02019
2023-01-23 20:30:00,,private,2023-01-23 21:00:00,,"",PLINE300,0.5,fukumu91,"",TR3400,31199/02019
2023-01-23 20:46:12,,"",2023-01-23 21:56:23,1.1697222222222223,rutkow29,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-23 21:00:00,,eP5,2023-01-24 09:00:00,,"",PLINE300,12,delorm67,PM,EP5,31199/01057
2023-01-23 21:20:53,,"",2023-01-23 21:53:56,0.5508333333333333,billin72,PLINE300,,"","",VERIOS,39320/36502
2023-01-23 22:00:00,,h,2023-01-24 08:30:00,,"",PLINE300,10.5,kondo25,"",GS1000,31199/01179
2023-01-23 22:00:00,,test,2023-01-24 00:00:00,,"",PLINE300,2,furuka28,"",KLA2925,31199/01514
2023-01-23 22:07:36,,"",2023-01-24 01:13:09,3.0925,vrebos45,PLINE300,,"","",VERIOS,39320/36502
2023-01-23 22:15:36,,"",2023-01-24 01:54:17,3.644722222222222,derudd92,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-24 00:00:00,,meas,2023-01-24 07:00:00,,"",PLINE300,7,kovale23,"",H6300,31199/01873
2023-01-24 00:00:00,,test,2023-01-24 02:00:00,,"",PLINE300,2,vleerb85,"",SC1000,31199/30079
2023-01-24 00:00:00,,test,2023-01-24 02:00:00,,"",PLINE300,2,vleerb85,"",TR1000,31199/30079
2023-01-24 00:00:00,,test,2023-01-24 04:00:00,,"",PLINE300,4,vleerb85,PM,EDR7100,31199/30079
2023-01-24 01:00:00,,DEVINP,2023-01-24 03:00:00,,"",PLINE300,2,debacker,"",HITACHI5000,31199/00653
2023-01-24 01:24:48,,"",2023-01-24 03:20:09,1.9225,lookma25,PLINE300,,"","",METRIOS,39320/36502
2023-01-24 02:00:00,,test,2023-01-24 04:00:00,,"",PLINE300,2,vleerb85,"",H5000_2,31199/30079
2023-01-24 02:05:53,,"",2023-01-24 05:55:38,3.8291666666666666,vrebos45,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-24 03:49:05,,"",2023-01-24 05:40:49,1.8622222222222222,derudd92,PLINE300,,"","",VERIOS,39320/36502
2023-01-24 04:00:00,,test,2023-01-24 05:30:00,,"",PLINE300,1.5,furuka28,"",H5000_2,31199/01514
2023-01-24 06:00:00,,200,2023-01-24 14:00:00,,"",PLINE300,8,carola29,"",TITAN,42199/00160
2023-01-24 06:00:00,,Insp,2023-01-24 08:00:00,,"",PLINE300,2,redants,"",SEMVISION,31029/01811
2023-01-24 06:30:00,,x-sem,2023-01-24 08:30:00,,"",PLINE300,2,vdbroecn,"",SU8000,31199/01655
2023-01-24 06:33:26,,"",2023-01-24 09:59:46,3.438888888888889,michal78,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-24 07:00:00,,m,2023-01-24 09:00:00,,"",PLINE300,2,vdries51,"",H6300,31199/01413
2023-01-24 07:30:00,0,meting,2023-01-24 10:00:00,2.0841666666666665,jacobs41,PLINE300,2.5,jacobs41,"",TR1000,31199/01513
2023-01-24 07:30:00,0,meting,2023-01-24 10:00:00,2.087222222222222,jacobs41,PLINE300,2.5,jacobs41,"",SC1000,31199/01513
2023-01-24 07:58:24,11,sem,2023-01-24 10:00:00,0.9475,beirnaer,PLINE300,2,beirnaer,"",SEMVISION,32299/00013
2023-01-24 08:00:00,,m,2023-01-24 09:00:00,,"",PLINE300,1,vdries51,"",H6300_2,31199/01413
2023-01-24 08:00:00,,P224387,2023-01-24 11:30:00,,"",PLINE200,3.5,vancauw,PM3;PM4;RLL,LAM_POLY,37299/01937
2023-01-24 08:00:00,4,test,2023-01-24 10:00:00,1.3777777777777778,maessc90,PLINE300,2,dilien72,"",TR3300,31199/30079
2023-01-24 08:30:00,,AL232055,2023-01-24 09:30:00,,"",PLINE300,1,lieben52,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,38199/02180
2023-01-24 08:30:00,,coupon dev,2023-01-24 09:30:00,,"",PLINE300,1,bezard78,LP2;PM1,TEL_TACTRAS3,31199/01851
2023-01-24 08:30:00,,Measurement,2023-01-24 10:00:00,,"",PLINE300,1.5,dekost70,"",FTIR_2,44042/49500
2023-01-24 08:30:00,,test,2023-01-24 09:00:00,,"",PLINE300,0.5,dilien72,"",SCD100,31199/30079
2023-01-24 08:32:28,,"",2023-01-24 09:25:47,0.8886111111111111,nagami79,PLINE300,,"","",TR3400,31199/02273
2023-01-24 08:47:15,6,20p50 MOKE,2023-01-24 17:00:00,7.569166666666667,talmel16,PLINE300,8,talmel16,"",POLARKERR_2,38199/01593
2023-01-24 08:52:29,0,100nm deposition on SI blanket,2023-01-24 12:30:00,3.372777777777778,vlanck26,PLINE200,3.5,vlanck26,NITR;WIP,P3_NITRIDE,97401/02108
2023-01-24 08:57:02,0,Dev. new WDC and HST thc.s,2023-01-24 12:00:00,2.273888888888889,pasqua16,PLINE300,3,pasqua16,LP1;LP2;PM2;PM1,EXTREME_2,39424/01221
2023-01-24 09:00:00,,DNS_6-MCP2 HF2 improvement,2023-01-24 11:00:00,,"",PLINE300,2,gonzal15,LP1;MPC2;MPC5;MPC8,DNS_6,36026/01225
2023-01-24 09:00:00,,for Intel,2023-01-24 11:00:00,,"",PLINE300,2,guzman11,"",H6300,31199/00849
2023-01-24 09:00:00,,PD,2023-01-24 10:00:00,,"",PLINE300,1,ramane56,"",H6300_2,31199/02273
2023-01-24 09:00:00,,recipe creation,2023-01-24 10:00:00,,"",PLINE300,1,kampit73,"",HITACHI5000,31199/01680
2023-01-24 09:00:00,,XPS coating voor DSA,2023-01-24 12:00:00,,"",PLINE300,3,blomme87,BOTL,TRDUOS,31199/02285
2023-01-24 09:30:00,,CIP4 process studies,2023-01-24 17:30:00,,"",PLINE300,8,peter,DCM4;LP4,XP8,31499/01951
2023-01-24 09:30:00,,D18,2023-01-24 16:00:00,,"",PLINE200,6.5,zunic13,"",WYCO,98300/01618
2023-01-24 09:30:00,,test,2023-01-24 10:00:00,,"",PLINE300,0.5,alian,"",SU8000,97700/01369
2023-01-24 09:30:00,,TiN dep,2023-01-24 17:00:00,,"",PLINE300,7.5,liang13,LP2;PM2,XP4_2,30990/32063
2023-01-24 09:30:00,1,SiGe etch develop,2023-01-25 16:00:00,20.877777777777776,puttar77,PLINE300,13.5,puttar77,LP1;PM5,TEL_LEAGA,32005/01675
2023-01-24 09:30:00,3,R,2023-01-24 11:00:00,1.2505555555555556,hillen84,PLINE300,1.5,hillen84,"",TR2000,31199/01680
2023-01-24 09:58:03,1,si,2023-01-24 11:02:12,1.0691666666666666,lo60,PLINE300,1,netsou48,"",SCD100,30990/02249
2023-01-24 09:58:15,1,Xsem,2023-01-24 11:01:50,1.0597222222222222,marian80,PLINE300,1,marian80,"",NOVA200_2,30990/02249
2023-01-24 10:00:00,,d,2023-01-24 13:00:00,,"",PLINE300,3,gupta76,"",H6300_2,31199/01321
2023-01-24 10:00:00,,DEVINP,2023-01-24 12:00:00,,"",PLINE300,2,nong52,"",NX3DM,36003/01224
2023-01-24 10:00:00,,DEVINP,2023-01-24 13:00:00,,"",PLINE300,3,vandeney,"",HITACHI5000,31199/00653
2023-01-24 10:00:00,,INPRIA,2023-01-24 12:00:00,,"",PLINE300,2,wouter51,"",TR3300,31199/31247
2023-01-24 10:00:00,,INPRIA,2023-01-24 13:00:00,,"",PLINE300,3,castel93,"",FTIR_2,31199/31247
2023-01-24 10:00:00,,JSR,2023-01-24 12:00:00,,"",PLINE300,2,perrem78,"",SC1000,31199/30079
2023-01-24 10:00:00,,private,2023-01-24 11:30:00,,"",PLINE300,1.5,fukumu91,"",SC3400,31199/02019
2023-01-24 10:00:00,,private,2023-01-24 11:30:00,,"",PLINE300,1.5,fukumu91,"",TR3400,31199/02019
2023-01-24 10:00:00,,SiCN bonding,2023-01-24 13:00:00,,"",PLINE200,3,naser16,"",SAM300,31012/01506
2023-01-24 10:00:00,,TEM prep;TEM spec thinning,2023-01-24 19:00:00,,"",PLINE300,9,drijboom;nalinm87,"",HELIOS_G5,42199/00160
2023-01-24 10:00:00,,test,2023-01-24 13:00:00,,"",PLINE200,3,noda11,"",ACT12_MTM,31012/01649
2023-01-24 10:00:00,,WP3,2023-01-24 16:00:00,,"",PLINE300,6,vdheuvel,"",GS1000,31199/01886
2023-01-24 10:00:00,0,PLINE USE,2023-01-24 11:30:00,1.32,michal78,PLINE300,1.5,michal78,"",SEMVISION,39320/36502
2023-01-24 10:00:00,2,recipe creation,2023-01-24 18:10:58,4.1561111111111115,cooman32,PLINE200,6,moet12,"",KLA2351,37004/01945
2023-01-24 10:00:00,10,JSR,2023-01-24 12:00:00,0.14472222222222222,maessc90,PLINE300,2,perrem78,"",TR1000,31199/30079
2023-01-24 10:00:00,17,i,2023-01-24 12:03:49,1.9947222222222223,vrancken,PLINE300,2,vrancken,"",HELIOS1200,37092/02172
2023-01-24 10:30:00,,ER test,2023-01-24 11:30:00,,"",PLINE300,1,vecchio,LP2;PM4,LAM_E5,98601/36003
2023-01-24 10:30:00,,tdc,2023-01-24 12:00:00,,"",PLINE300,1.5,kissoo12,SN,EP5,31199/01755
2023-01-24 10:30:00,,test mich,2023-01-24 12:00:00,,"",PLINE300,1.5,goossen,LP1;PM4;PM5,LAM_E6,31299/31900
2023-01-24 10:30:00,,wafer etch,2023-01-24 12:30:00,,"",PLINE300,2,kadir70,LP4;PM1,LAM_E6,37013/01883
2023-01-24 11:00:00,,demo,2023-01-24 12:00:00,,"",PLINE200,1,noda11,"",AP300,31012/01649
2023-01-24 11:00:00,,ER test,2023-01-24 12:00:00,,"",PLINE300,1,vecchio,"",ALERIS,98601/36003
2023-01-24 11:00:00,,III-V measurement,2023-01-24 14:00:00,,"",PLINE200,3,alcott43,"",HRXRD,32414/01368
2023-01-24 11:00:00,,meas,2023-01-24 14:00:00,,"",PLINE300,3,kato15,"",H6300,31199/31074
2023-01-24 11:00:00,,Recipe development,2023-01-24 12:30:00,,"",PLINE300,1.5,katcko10,LP2;PM6,TEL_TACTRAS3,31199/00653
2023-01-24 11:00:00,,sec,2023-01-24 12:00:00,,"",PLINE300,1,nonaka89,"",KLA2925,31007/30076
2023-01-24 11:00:00,,WEC1 AR225170,2023-01-24 20:00:00,,"",PLINE300,9,schaap,"",SC2000,31199/31811
2023-01-24 11:00:00,,WEC1 AR225170,2023-01-24 20:00:00,,"",PLINE300,9,schaap,"",TR2000,31199/31811
2023-01-24 11:00:00,1,Bscord2 prd,2023-01-24 12:40:36,1.3388888888888888,dubey63,PLINE300,1,dubey63,ATM;SM1;SM2;SM3,SEZ304_2,30990/02250
2023-01-24 11:30:00,0,Cleaning transferred WS2,2023-01-24 12:30:00,0.6994444444444444,wyndae43,PLINE300,1,wyndae43,LP1;LP2;LP3;PM2,LAM_E5_2,32399/00879
2023-01-24 11:30:00,0,New Recipe optimization,2023-01-24 12:42:47,1.116111111111111,mudige97,PLINE300,0.5,mudige97,LP2;P1L2,NOKOTA,31399/31519
2023-01-24 11:35:53,,"",2023-01-24 16:57:52,5.366388888888889,guerrera,PLINE200,,"","",TEMP_BONDER,32299/00716
2023-01-24 12:00:00,,exposure,2023-01-24 14:30:00,,"",PLINE200,2.5,guerrera,"",AP300,32299/00716
2023-01-24 12:00:00,,meas,2023-01-24 14:00:00,,"",PLINE300,2,kato15,"",H5000_2,31199/31074
2023-01-24 12:00:00,,process Aether lot,2023-01-24 17:00:00,,"",PLINE300,5,gullo50,LP1;LP2;PM1,EXTREME_2,31199/01918
2023-01-24 12:00:00,,Si surface inspection,2023-01-24 13:00:00,,"",PLINE300,1,knaepen,"",SP5,30990/02249
2023-01-24 12:30:00,,light training,2023-01-24 15:00:00,,"",PLINE300,2.5,johnsu91,"",KLA2925,31199/02273
2023-01-24 12:30:00,,sem nil,2023-01-24 14:00:00,,"",PLINE300,1.5,willegem,"",NOVA200_2,97401/01743
2023-01-24 12:30:00,,XRF,2023-01-24 15:00:00,,"",PLINE300,2.5,peissk91,"",2830ZT,31499/00379
2023-01-24 12:59:58,0,Cu stop in layer processing,2023-01-24 16:32:04,3.535,dewild34,PLINE300,3.5,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,32005/01717
2023-01-24 13:00:00,,ewfs,2023-01-24 15:00:00,,"",PLINE300,2,schoof76,SN,EP5,31199/01057
2023-01-24 13:00:00,,GATR,2023-01-24 16:00:00,,"",PLINE300,3,kenis,"",FTIR_2,32005/01712
2023-01-24 13:00:00,,INPRIA,2023-01-24 15:00:00,,"",PLINE300,2,wouter51,"",TR3300,31199/31247
2023-01-24 13:00:00,,Private use,2023-01-24 14:00:00,,"",PLINE300,1,oguma46,"",ALERIS,31199/30092
2023-01-24 13:00:00,,R,2023-01-24 16:00:00,,"",PLINE300,3,hillen84,"",HITACHI5000,31199/01680
2023-01-24 13:00:00,,test,2023-01-24 15:00:00,,"",PLINE300,2,roy82,"",H6300_2,31199/01918
2023-01-24 13:00:00,3,R,2023-01-24 14:00:00,0.7338888888888889,hillen84,PLINE300,1,hillen84,BOTL,TRDUOS,31199/01680
2023-01-24 13:30:00,0,100nm deposition of AlCu 9kw,2023-01-24 16:00:00,1.765,vlanck26,PLINE200,2.5,vlanck26,LP1;CH4,ENDURA1,97401/02108
2023-01-24 13:41:41,,"",2023-01-24 18:46:34,5.081388888888889,rutkow29,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-24 13:42:10,,"",2023-01-24 17:02:10,3.3333333333333335,sainch77,PLINE300,,"","",VERIOS,39320/36502
2023-01-24 14:00:00,,200mm tapeframe,2023-01-24 16:00:00,,"",PLINE200,2,coulso66,"",LASERDEBOND,44286/44542
2023-01-24 14:00:00,,Bi on Si by MBE,2023-01-24 17:30:00,,"",PLINE200,3.5,he48,"",HRXRD,32399/32869
2023-01-24 14:00:00,,DSA,2023-01-24 21:00:00,,"",PLINE300,7,verstr99,"",PROVISION2E,31199/00650
2023-01-24 14:00:00,,i,2023-01-24 15:00:00,,"",PLINE300,1,raymae79,LP4;PM4,LAM_E6,38199/37862
2023-01-24 14:00:00,,IMEC Demo follow up,2023-01-24 18:00:00,,"",PLINE300,4,homkar65,LP1;LP3;PM3;PM1,XP4_2,30990/32063
2023-01-24 14:00:00,,Insp,2023-01-24 15:00:00,,"",PLINE300,1,dusar,"",SEMVISION,31029/01811
2023-01-24 14:00:00,,meas,2023-01-24 16:00:00,,"",PLINE300,2,genjim61,"",H6300,31199/02273
2023-01-24 14:00:00,,Micron,2023-01-24 15:00:00,,"",PLINE300,1,blomme87,"",SC3400,31199/02285
2023-01-24 14:00:00,,Micron,2023-01-24 15:00:00,,"",PLINE300,1,blomme87,"",TR3400,31199/02285
2023-01-24 14:00:00,,remote access EVG call particles,2023-01-24 15:00:00,,"",PLINE300,1,grosem77,"",GEMINI,36671/01223
2023-01-24 14:00:00,,si,2023-01-24 15:00:00,,"",PLINE300,1,netsou48,"",SCD100,30990/02249
2023-01-24 14:00:00,,spinel IGZO,2023-01-24 14:30:00,,"",PLINE300,0.5,agiann70,"",RS100C_2,31299/01284
2023-01-24 14:00:00,,Ultrasound PUF inspection,2023-01-24 15:30:00,,"",PLINE300,1.5,leruth67,"",NOVA200_2,97401/00942
2023-01-24 14:00:00,0,Internal Development,2023-01-24 15:30:00,0.9075,choudh58,PLINE300,1.5,choudh58,LP1;PM6,LAM_E6,31299/02060
2023-01-24 14:00:00,2,III-V,2023-01-25 07:25:41,17.20916666666667,alcott43,PLINE300,6,alcott43,LP1;PM3,AIXTRON,32414/01368
2023-01-24 14:00:00,2,si,2023-01-24 15:02:29,0.9047222222222222,dubey63,PLINE300,1,khazak83,"",JVX7300M,30990/01658
2023-01-24 14:30:00,,cure of polymer,2023-01-24 17:30:00,,"",PLINE200,3,noda11,"",BLUE_M_BCB,31012/01649
2023-01-24 14:30:00,,MHM,2023-01-24 17:30:00,,"",PLINE300,3,kampit73,"",SU8000,31199/01680
2023-01-24 14:30:00,,sec,2023-01-24 15:30:00,,"",PLINE300,1,nonaka89,PM,EDR7100,31007/30076
2023-01-24 14:30:00,4,AE300216 and AT301352,2023-01-25 10:00:00,16.889166666666668,devul,PLINE300,19.5,devul,LP1;LP2;CH2_MC;CH3;CHE;CHF,ENDURA_5,31499/02251
2023-01-24 15:00:00,,200kV,2023-01-24 22:30:00,,"",PLINE300,7.5,nalinm87,"",TITAN,42199/00160
2023-01-24 15:00:00,,APC-CH,2023-01-24 17:00:00,,"",PLINE300,2,hasan30,SN,EP5,31199/01876
2023-01-24 15:00:00,,DFR,2023-01-24 17:30:00,,"",PLINE200,2.5,eswara57,"",AP300,37004/37141
2023-01-24 15:00:00,,GDSRSS,2023-01-24 18:00:00,,"",PLINE300,3,schoof76,PM,EP5,31199/01057
2023-01-24 15:00:00,,INPRIA,2023-01-24 15:30:00,,"",PLINE300,0.5,giorda12,"",SP5,31199/31247
2023-01-24 15:00:00,,meas,2023-01-24 19:00:00,,"",PLINE300,4,kovale23,"",H6300_2,31199/01873
2023-01-24 15:00:00,,PWEC3,2023-01-24 18:00:00,,"",PLINE300,3,sah32,"",KLA2925,31199/01920
2023-01-24 15:00:00,1,Merck,2023-01-24 16:00:00,0.7716666666666666,hillen84,PLINE300,1,hillen84,"",SC3400,31199/01680
2023-01-24 15:00:00,1,Merck,2023-01-24 16:00:00,0.7719444444444444,hillen84,PLINE300,1,hillen84,"",TR3400,31199/01680
2023-01-24 15:00:00,7,Etch,2023-01-24 16:00:00,0.32416666666666666,paolil45,PLINE300,1,paolil45,LP1;PM6,TEL_TACTRAS3,31199/01988
2023-01-24 15:09:26,,"",2023-01-24 21:37:21,6.465277777777778,koryto87,PLINE300,,"","",EXSOLVE,42199/00160
2023-01-24 15:30:00,,DEVINP,2023-01-24 19:00:00,,"",PLINE300,3.5,vbelle62,"",NXWAFER,36003/01224
2023-01-24 15:30:00,,DFR,2023-01-24 21:00:00,,"",PLINE200,5.5,eswara57,"",ACT12_MTM,37004/37141
2023-01-24 15:30:00,,Lam Process,2023-01-24 17:00:00,,"",PLINE300,1.5,huang72,LP1;LP2;PM3,EXCEL_2,31199/01617
2023-01-24 15:30:00,,P230047,2023-01-24 17:30:00,,"",PLINE200,2,moelants,"",CS4800,44999/49500
2023-01-24 15:30:00,,Review,2023-01-24 17:00:00,,"",PLINE300,1.5,drent34,PM,EDR7100,31199/01988
2023-01-24 15:30:00,,training,2023-01-24 17:00:00,,"",PLINE200,1.5,hendri21,"",NOVA200,97406/01185
2023-01-24 15:30:00,,Use,2023-01-24 17:00:00,,"",PLINE300,1.5,raymae79,LP2;PM4,LAM_E5,98601/01062
2023-01-24 15:33:33,,"",2023-01-24 17:35:22,2.0302777777777776,martin29,PLINE300,,"","",METRIOS,42199/00160
2023-01-24 16:00:00,,200mm TapeFrame TFT Delamination,2023-01-24 19:00:00,,"",PLINE200,3,sadati75,"",LASERDEBOND,97401/00942
2023-01-24 16:00:00,,adi,2023-01-24 18:00:00,,"",PLINE300,2,zaid49,"",HITACHI5000,31199/01918
2023-01-24 16:00:00,,ATR-FTIR,2023-01-24 17:30:00,,"",PLINE300,1.5,ha93,"",FTIR_2,44999/49500
2023-01-24 16:00:00,,BSV etch,2023-01-24 18:00:00,,"",PLINE300,2,brouri54,LP1;PM1,LAM_E6,31199/01918
2023-01-24 16:00:00,,LS measurement;TEL;making samples,2023-01-24 19:30:00,,"",PLINE300,3.5,genjim61;ramane56,"",SC3400,31199/02273
2023-01-24 16:00:00,,LS measurement;TEL;making samples,2023-01-24 19:30:00,,"",PLINE300,3.5,genjim61;ramane56,"",TR3400,31199/02273
2023-01-24 16:00:00,,meas,2023-01-24 19:00:00,,"",PLINE300,3,kato15,"",H5000_2,31199/31074
2023-01-24 16:00:00,,meas,2023-01-24 19:00:00,,"",PLINE300,3,kovale23,"",H6300,31199/01873
2023-01-24 16:00:00,0,Spin Coat Work,2023-01-24 18:10:34,1.6927777777777777,cooman32,PLINE200,1,arvind29,"",TELACT8_750,31199/02272
2023-01-24 16:30:00,,coat,2023-01-24 18:30:00,,"",PLINE300,2,kato15,"",TR3300,31199/31074
2023-01-24 16:30:00,,HF processing experiment,2023-01-24 17:30:00,,"",PLINE300,1,decost63,LP4;MPC5,DNS_5,32005/01719
2023-01-24 17:00:00,,APC,2023-01-24 23:00:00,,"",PLINE300,6,schelc12,SN,EP5,31199/01057
2023-01-24 17:00:00,,coupon test,2023-01-24 18:00:00,,"",PLINE300,1,krishtab,LP1;PM1,TEL_TACTRAS,31199/01765
2023-01-24 17:00:00,,Etch,2023-01-24 21:30:00,,"",PLINE300,4.5,fukui39,LP1;PM6,TEL_TACTRAS3,98601/00962
2023-01-24 17:00:00,,Lam Process,2023-01-24 17:30:00,,"",PLINE300,0.5,huang72,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,31199/01617
2023-01-24 17:00:00,,Review,2023-01-24 19:00:00,,"",PLINE300,2,peters25,PM,EDR7100,31199/02273
2023-01-24 17:00:00,,sem,2023-01-24 18:30:00,,"",PLINE300,1.5,dvriendt,"",SEMVISION,32299/00013
2023-01-24 18:00:00,,DSA,2023-01-24 19:00:00,,"",PLINE300,1,vanbel53,"",KLA2925,31199/00650
2023-01-24 18:00:00,,P230047,2023-01-24 19:30:00,,"",PLINE200,1.5,moelants,"",ASM1100,44999/49500
2023-01-24 18:00:00,,R,2023-01-24 21:00:00,,"",PLINE300,3,hillen84,"",HITACHI5000,31199/01680
2023-01-24 18:30:00,14,Insp,2023-01-24 20:00:00,1.011111111111111,engelen,PLINE300,1.5,engelen,"",SEMVISION,43001/43193
2023-01-24 19:00:00,,P230047,2023-01-24 21:00:00,,"",PLINE200,2,moelants,"",CS4800,44999/49500
2023-01-24 19:00:00,,Use,2023-01-24 20:00:00,,"",PLINE300,1,ledain47,"",H6300,98601/01062
2023-01-24 19:24:18,1,exposure,2023-01-24 20:30:00,0.6741666666666667,kato15,PLINE300,1,kato15,"",SC3400,31199/31074
2023-01-24 19:30:00,,Defect troubleshooting,2023-01-25 00:00:00,,"",PLINE300,4.5,chauha79,LP1;PM1,XP4_4,30990/32063
2023-01-24 19:30:00,,exposure,2023-01-24 20:30:00,,"",PLINE300,1,kato15,"",TR3400,31199/31074
2023-01-24 19:53:15,,"",2023-01-24 21:47:30,1.9041666666666666,sainch77,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-24 20:00:00,,meting,2023-01-24 22:30:00,,"",PLINE300,2.5,blomme87,"",H6300,31199/02285
2023-01-24 20:04:49,,"",2023-01-24 21:43:55,1.6516666666666666,rutkow29,PLINE300,,"","",SEMVISION,39320/36502
2023-01-24 20:08:21,,"",2023-01-24 21:33:40,1.4219444444444445,vdstaey,PLINE300,,"","",VERIOS,39320/36502
2023-01-24 21:00:00,,adi,2023-01-25 01:00:00,,"",PLINE300,4,zaid49,"",HITACHI5000,31199/01918
2023-01-24 21:00:00,,coat,2023-01-24 22:00:00,,"",PLINE300,1,kato15,"",TR2000,31199/31074
2023-01-24 21:00:00,,eP5,2023-01-25 09:00:00,,"",PLINE300,12,delorm67,PM,EP5,31199/01057
2023-01-24 21:56:11,,"",2023-01-24 22:04:30,0.1386111111111111,lookma25,PLINE300,,"","",HELIOS1200,39320/36502
2023-01-24 22:00:00,,h,2023-01-25 08:30:00,,"",PLINE300,10.5,kondo25,"",GS1000,31199/01179
2023-01-24 22:09:25,,"",2023-01-25 02:06:43,3.955,derudd92,PLINE300,,"","",HELIOS1200,39320/36502
