31199/01514,2023-01-16 17:30:00,2023-01-16 19:00:00,test,4232429,EDR7100,furuka28,PLINE300,PM
31199/01514,2023-01-21 15:00:00,2023-01-21 18:00:00,test,4233483,EDR7100,furuka28,PLINE300,PM
31199/01514,2023-01-20 13:00:00,2023-01-20 15:00:00,test,4233911,EDR7100,furuka28,PLINE300,PM
31199/01514,2023-01-29 14:30:00,2023-01-29 18:00:00,test,4235142,EDR7100,furuka28,PLINE300,PM
31199/01514,2023-01-28 09:00:00,2023-01-28 12:00:00,test,4235143,EDR7100,furuka28,PLINE300,PM
31199/01514,2023-01-26 15:00:00,2023-01-26 19:00:00,test,4235507,EDR7100,furuka28,PLINE300,PM
31199/01680,2023-01-16 17:00:00,2023-01-16 17:30:00,MHM,4231724,EDR7100,kampit73,PLINE300,PM
31199/01680,2023-01-20 09:00:00,2023-01-20 10:00:00,MHM,4233739,EDR7100,kampit73,PLINE300,PM
31199/31147,2023-01-14 10:00:00,2023-01-14 12:00:00,rax,4229940,EDR7100,kim69,PLINE300,PM
31199/31147,2023-01-18 08:30:00,2023-01-18 10:00:00,rax,4232958,EDR7100,kim69,PLINE300,PM
31199/31147,2023-01-21 09:00:00,2023-01-21 10:30:00,rax,4233464,EDR7100,kim69,PLINE300,PM
31007/30076,2023-01-14 09:00:00,2023-01-14 09:30:00,sec,4231959,EDR7100,nonaka89,PLINE300,PM
31007/30076,2023-01-14 09:30:00,2023-01-14 10:00:00,sec,4231972,EDR7100,nonaka89,PLINE300,PM
31007/30076,2023-01-24 14:30:00,2023-01-24 15:30:00,sec,4234754,EDR7100,nonaka89,PLINE300,PM
31007/30076,2023-01-28 13:00:00,2023-01-28 14:00:00,sec,4235177,EDR7100,nonaka89,PLINE300,PM
31007/30076,2023-01-28 14:00:00,2023-01-28 15:00:00,sec,4235178,EDR7100,nonaka89,PLINE300,PM
31007/30076,2023-01-28 15:00:00,2023-01-28 16:00:00,sec,4235179,EDR7100,nonaka89,PLINE300,PM
31199/30079,2023-01-12 06:00:00,2023-01-12 08:00:00,test,4231173,EDR7100,vleerb85,PLINE300,PM
31199/30079,2023-01-19 06:00:00,2023-01-19 08:00:00,test,4233350,EDR7100,vleerb85,PLINE300,PM
31199/30079,2023-01-24 00:00:00,2023-01-24 04:00:00,test,4233811,EDR7100,vleerb85,PLINE300,PM
32414/32513,2023-01-19 10:00:00,2023-01-19 12:00:00,Manual inspection,4232338,EDR7100,davide98,PLINE300,PM
32414/32513,2023-01-20 15:00:00,2023-01-20 17:00:00,Manual inspection,4232343,EDR7100,davide98,PLINE300,PM
32414/32513,2023-01-26 10:00:00,2023-01-26 12:00:00,Manual inspection,4234875,EDR7100,davide98,PLINE300,PM
32414/32513,2023-01-27 15:00:00,2023-01-27 17:00:00,Manual inspection,4234876,EDR7100,davide98,PLINE300,PM
31199/31191,2023-01-06 15:30:00,2023-01-06 17:00:00,scrjdp,4228645,EDR7100,vanderey,PLINE300,PM
39422/01224,2023-01-13 07:00:00,2023-01-13 11:30:00,PR22.0284,4230030,ELECTRA_CU,bangel19,PLINE200,CH3
39422/01224,2023-01-13 07:00:00,2023-01-13 11:30:00,PR22.0284,4230031,ELECTRA_CU,bangel19,PLINE200,CH4
39422/01224,2023-01-13 07:00:00,2023-01-13 11:30:00,PR22.0284,4230032,ELECTRA_CU,bangel19,PLINE200,LP1
39422/01224,2023-01-14 07:00:00,2023-01-14 08:30:00,PR22.0284,4232087,ELECTRA_CU,bangel19,PLINE200,LP1
39422/01224,2023-01-23 07:00:00,2023-01-23 11:00:00,PR22.0284 handling tests,4233450,ELECTRA_CU,bangel19,PLINE200,LP1
39422/01224,2023-01-13 07:00:00,2023-01-13 11:30:00,PR22.0284,4230033,ELECTRA_CU,bangel19,PLINE200,LP2
39422/01224,2023-01-14 07:00:00,2023-01-14 08:30:00,PR22.0284,4232088,ELECTRA_CU,bangel19,PLINE200,LP2
39422/01224,2023-01-23 07:00:00,2023-01-23 11:00:00,PR22.0284 handling tests,4233451,ELECTRA_CU,bangel19,PLINE200,LP2
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234966,ENDURA,wellens,PLINE300,CH3
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234967,ENDURA,wellens,PLINE300,CH5
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234968,ENDURA,wellens,PLINE300,CHC
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234969,ENDURA,wellens,PLINE300,CHE
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234970,ENDURA,wellens,PLINE300,LP1
32102/01048,2023-01-27 07:30:00,2023-01-27 13:30:00,SOI processing,4234971,ENDURA,wellens,PLINE300,LP2
97401/02108,2023-01-24 13:30:00,2023-01-24 16:00:00,100nm deposition of AlCu 9kw,4234884,ENDURA1,vlanck26,PLINE200,CH4
97401/02108,2023-01-25 09:00:00,2023-01-25 11:30:00,100nm deposition AlCu deposition,4235188,ENDURA1,vlanck26,PLINE200,CH4
39422/01221,2023-01-21 08:00:00,2023-01-21 09:00:00,CHD SPC stability investigation,4233944,ENDURA1,meulem85,PLINE200,CHC
39422/01224,2023-01-15 09:00:00,2023-01-15 11:00:00,PR23.0007,4232162,ENDURA1,bangel19,PLINE200,CHD
39422/01221,2023-01-21 08:00:00,2023-01-21 09:00:00,CHD SPC stability investigation,4233945,ENDURA1,meulem85,PLINE200,CHD
39422/01224,2023-01-15 09:00:00,2023-01-15 11:00:00,PR23.0007,4232163,ENDURA1,bangel19,PLINE200,LP1
39422/01221,2023-01-17 17:00:00,2023-01-17 21:00:00,TiN investigation for first wafe,4233011,ENDURA1,bermej14,PLINE200,LP1
39422/01221,2023-01-18 15:30:00,2023-01-18 18:00:00,First wafer efect investigation,4233381,ENDURA1,bermej14,PLINE200,LP1
39422/01221,2023-01-21 08:00:00,2023-01-21 09:00:00,CHD SPC stability investigation,4233946,ENDURA1,meulem85,PLINE200,LP1
97401/02108,2023-01-24 13:30:00,2023-01-24 16:00:00,100nm deposition of AlCu 9kw,4234885,ENDURA1,vlanck26,PLINE200,LP1
97401/02108,2023-01-25 09:00:00,2023-01-25 11:30:00,100nm deposition AlCu deposition,4235189,ENDURA1,vlanck26,PLINE200,LP1
39422/01224,2023-01-15 09:00:00,2023-01-15 11:00:00,PR23.0007,4232164,ENDURA1,bangel19,PLINE200,LP2
39422/01221,2023-01-17 17:00:00,2023-01-17 21:00:00,TiN investigation for first wafe,4233012,ENDURA1,bermej14,PLINE200,LP2
39422/01221,2023-01-18 15:30:00,2023-01-18 18:00:00,First wafer efect investigation,4233382,ENDURA1,bermej14,PLINE200,LP2
38199/01284,2023-01-05 13:30:00,2023-01-05 16:00:00,RT IGZO depositions,4229006,ENDURA_3,dekkers,PLINE300,CH3
31499/00696,2023-01-19 11:00:00,2023-01-19 17:00:00,Carbon startup,4233049,ENDURA_3,witterst,PLINE300,CH3
31499/00696,2023-01-20 10:00:00,2023-01-20 14:00:00,Carbon startup,4233780,ENDURA_3,witterst,PLINE300,CH3
38199/01284,2023-01-05 13:30:00,2023-01-05 16:00:00,RT IGZO depositions,4229007,ENDURA_3,dekkers,PLINE300,CHE
31499/00696,2023-01-19 11:00:00,2023-01-19 17:00:00,Carbon startup,4233050,ENDURA_3,witterst,PLINE300,CHE
31499/00696,2023-01-20 10:00:00,2023-01-20 14:00:00,Carbon startup,4233781,ENDURA_3,witterst,PLINE300,CHE
38199/01284,2023-01-05 13:30:00,2023-01-05 16:00:00,RT IGZO depositions,4229008,ENDURA_3,dekkers,PLINE300,LP1
31499/00696,2023-01-19 11:00:00,2023-01-19 17:00:00,Carbon startup,4233051,ENDURA_3,witterst,PLINE300,LP1
31499/00696,2023-01-20 10:00:00,2023-01-20 14:00:00,Carbon startup,4233782,ENDURA_3,witterst,PLINE300,LP1
31499/00696,2023-01-19 11:00:00,2023-01-19 17:00:00,Carbon startup,4233052,ENDURA_3,witterst,PLINE300,LP2
31499/00696,2023-01-20 10:00:00,2023-01-20 14:00:00,Carbon startup,4233783,ENDURA_3,witterst,PLINE300,LP2
43900/02205,2023-01-25 10:00:00,2023-01-26 00:00:00,NbTiN trilayers,4234295,ENDURA_5,perezl56,PLINE300,CH1_MC
43900/02205,2023-01-26 00:00:00,2023-01-26 17:00:00,NbTiN trilayers,4234299,ENDURA_5,perezl56,PLINE300,CH1_MC
43900/02205,2023-01-06 10:00:00,2023-01-06 18:00:00,Florida JJ,4220029,ENDURA_5,piao23,PLINE300,CH1_MC
43900/02205,2023-01-16 11:00:00,2023-01-16 18:00:00,Florida JJ,4220035,ENDURA_5,piao23,PLINE300,CH1_MC
43900/02205,2023-01-16 09:00:00,2023-01-16 11:00:00,NbTiN/Si/NbTiN,4232053,ENDURA_5,piao23,PLINE300,CH1_MC
31399/00640,2023-01-10 09:00:00,2023-01-10 11:00:00,Development Ni at 420oC,4229153,ENDURA_5,soulie26,PLINE300,CH1_MC
43900/02205,2023-01-13 09:00:00,2023-01-13 12:00:00,Development NbTiN at 420OC,4230917,ENDURA_5,soulie26,PLINE300,CH1_MC
31499/02228,2023-01-17 09:00:00,2023-01-17 13:30:00,Development of NiAl at 420oC,4231205,ENDURA_5,soulie26,PLINE300,CH1_MC
31499/01284,2023-01-18 09:00:00,2023-01-18 15:00:00,IGZO development,4232544,ENDURA_5,dekkers,PLINE300,CH2_MC
31499/02251,2023-01-09 09:00:00,2023-01-09 18:00:00,AE212330/1,4228983,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-11 09:00:00,2023-01-11 23:00:00,AE212330/1,4228990,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231737,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231743,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231762,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231768,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233257,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233263,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233277,ENDURA_5,devul,PLINE300,CH2_MC
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233283,ENDURA_5,devul,PLINE300,CH2_MC
43900/02205,2023-01-25 10:00:00,2023-01-26 00:00:00,NbTiN trilayers,4234296,ENDURA_5,perezl56,PLINE300,CH2_MC
43900/02205,2023-01-26 00:00:00,2023-01-26 17:00:00,NbTiN trilayers,4234300,ENDURA_5,perezl56,PLINE300,CH2_MC
43900/02205,2023-01-06 10:00:00,2023-01-06 18:00:00,Florida JJ,4220030,ENDURA_5,piao23,PLINE300,CH2_MC
43900/02205,2023-01-16 11:00:00,2023-01-16 18:00:00,Florida JJ,4220036,ENDURA_5,piao23,PLINE300,CH2_MC
43900/02205,2023-01-16 09:00:00,2023-01-16 11:00:00,NbTiN/Si/NbTiN,4232054,ENDURA_5,piao23,PLINE300,CH2_MC
31499/02251,2023-01-09 09:00:00,2023-01-09 18:00:00,AE212330/1,4228984,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-11 09:00:00,2023-01-11 23:00:00,AE212330/1,4228991,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231738,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231744,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231763,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231769,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233258,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233264,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233278,ENDURA_5,devul,PLINE300,CH3
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233284,ENDURA_5,devul,PLINE300,CH3
31499/01284,2023-01-05 13:30:00,2023-01-05 18:00:00,"IGZO, low In",4209199,ENDURA_5,agiann70,PLINE300,CH4_MC
31499/01284,2023-01-13 13:00:00,2023-01-13 17:00:00,"IGZO, high In concentration",4229476,ENDURA_5,agiann70,PLINE300,CH4_MC
31499/01284,2023-01-20 13:30:00,2023-01-20 17:00:00,"Spinel IGZO, max In",4232601,ENDURA_5,agiann70,PLINE300,CH4_MC
31499/01284,2023-01-05 10:00:00,2023-01-05 13:00:00,In2O3 dep,4228639,ENDURA_5,dekkers,PLINE300,CH4_MC
31499/01284,2023-01-10 11:00:00,2023-01-10 22:00:00,IGZO spinel development,4229305,ENDURA_5,dekkers,PLINE300,CH4_MC
38199/01284,2023-01-12 10:00:00,2023-01-12 17:30:00,low O2 flows,4229315,ENDURA_5,dekkers,PLINE300,CH4_MC
31499/01284,2023-01-12 17:30:00,2023-01-13 00:00:00,Combinatorial IGZO,4231271,ENDURA_5,dekkers,PLINE300,CH4_MC
31499/01284,2023-01-19 10:00:00,2023-01-19 23:00:00,IGZO development,4232533,ENDURA_5,dekkers,PLINE300,CH4_MC
31499/01284,2023-01-18 09:00:00,2023-01-18 15:00:00,IGZO development,4232545,ENDURA_5,dekkers,PLINE300,CH4_MC
31499/01284,2023-01-05 13:30:00,2023-01-05 18:00:00,"IGZO, low In",4209200,ENDURA_5,agiann70,PLINE300,CHE
31499/01284,2023-01-13 13:00:00,2023-01-13 17:00:00,"IGZO, high In concentration",4229477,ENDURA_5,agiann70,PLINE300,CHE
31499/01284,2023-01-20 13:30:00,2023-01-20 17:00:00,"Spinel IGZO, max In",4232602,ENDURA_5,agiann70,PLINE300,CHE
31499/01284,2023-01-05 10:00:00,2023-01-05 13:00:00,In2O3 dep,4228640,ENDURA_5,dekkers,PLINE300,CHE
31499/01284,2023-01-10 11:00:00,2023-01-10 22:00:00,IGZO spinel development,4229306,ENDURA_5,dekkers,PLINE300,CHE
38199/01284,2023-01-12 10:00:00,2023-01-12 17:30:00,low O2 flows,4229316,ENDURA_5,dekkers,PLINE300,CHE
31499/01284,2023-01-12 17:30:00,2023-01-13 00:00:00,Combinatorial IGZO,4231272,ENDURA_5,dekkers,PLINE300,CHE
31499/01284,2023-01-19 10:00:00,2023-01-19 23:00:00,IGZO development,4232534,ENDURA_5,dekkers,PLINE300,CHE
31499/01284,2023-01-18 09:00:00,2023-01-18 15:00:00,IGZO development,4232546,ENDURA_5,dekkers,PLINE300,CHE
31499/02251,2023-01-09 09:00:00,2023-01-09 18:00:00,AE212330/1,4228985,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-11 09:00:00,2023-01-11 23:00:00,AE212330/1,4228992,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231739,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231745,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231764,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231770,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233259,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233265,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233279,ENDURA_5,devul,PLINE300,CHE
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233285,ENDURA_5,devul,PLINE300,CHE
43900/02205,2023-01-25 10:00:00,2023-01-26 00:00:00,NbTiN trilayers,4234297,ENDURA_5,perezl56,PLINE300,CHE
43900/02205,2023-01-26 00:00:00,2023-01-26 17:00:00,NbTiN trilayers,4234301,ENDURA_5,perezl56,PLINE300,CHE
43900/02205,2023-01-06 10:00:00,2023-01-06 18:00:00,Florida JJ,4220031,ENDURA_5,piao23,PLINE300,CHE
43900/02205,2023-01-16 11:00:00,2023-01-16 18:00:00,Florida JJ,4220037,ENDURA_5,piao23,PLINE300,CHE
43900/02205,2023-01-16 09:00:00,2023-01-16 11:00:00,NbTiN/Si/NbTiN,4232055,ENDURA_5,piao23,PLINE300,CHE
31399/00640,2023-01-10 09:00:00,2023-01-10 11:00:00,Development Ni at 420oC,4229154,ENDURA_5,soulie26,PLINE300,CHE
43900/02205,2023-01-13 09:00:00,2023-01-13 12:00:00,Development NbTiN at 420OC,4230918,ENDURA_5,soulie26,PLINE300,CHE
31499/02228,2023-01-17 09:00:00,2023-01-17 13:30:00,Development of NiAl at 420oC,4231206,ENDURA_5,soulie26,PLINE300,CHE
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231740,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231746,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231765,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231771,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233260,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233266,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233280,ENDURA_5,devul,PLINE300,CHF
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233286,ENDURA_5,devul,PLINE300,CHF
43900/02205,2023-01-13 09:00:00,2023-01-13 12:00:00,Development NbTiN at 420OC,4230919,ENDURA_5,soulie26,PLINE300,CHF
31499/01284,2023-01-05 13:30:00,2023-01-05 18:00:00,"IGZO, low In",4209201,ENDURA_5,agiann70,PLINE300,LP1
31499/01284,2023-01-13 13:00:00,2023-01-13 17:00:00,"IGZO, high In concentration",4229478,ENDURA_5,agiann70,PLINE300,LP1
31499/01284,2023-01-20 13:30:00,2023-01-20 17:00:00,"Spinel IGZO, max In",4232603,ENDURA_5,agiann70,PLINE300,LP1
31499/01284,2023-01-05 10:00:00,2023-01-05 13:00:00,In2O3 dep,4228641,ENDURA_5,dekkers,PLINE300,LP1
31499/01284,2023-01-10 11:00:00,2023-01-10 22:00:00,IGZO spinel development,4229307,ENDURA_5,dekkers,PLINE300,LP1
38199/01284,2023-01-12 10:00:00,2023-01-12 17:30:00,low O2 flows,4229317,ENDURA_5,dekkers,PLINE300,LP1
31499/01284,2023-01-12 17:30:00,2023-01-13 00:00:00,Combinatorial IGZO,4231273,ENDURA_5,dekkers,PLINE300,LP1
31499/01284,2023-01-19 10:00:00,2023-01-19 23:00:00,IGZO development,4232535,ENDURA_5,dekkers,PLINE300,LP1
31499/01284,2023-01-18 09:00:00,2023-01-18 15:00:00,IGZO development,4232547,ENDURA_5,dekkers,PLINE300,LP1
31499/02251,2023-01-09 09:00:00,2023-01-09 18:00:00,AE212330/1,4228986,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-11 09:00:00,2023-01-11 23:00:00,AE212330/1,4228993,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231741,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231747,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231766,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231772,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233261,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233267,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233281,ENDURA_5,devul,PLINE300,LP1
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233287,ENDURA_5,devul,PLINE300,LP1
43900/02205,2023-01-25 10:00:00,2023-01-26 00:00:00,NbTiN trilayers,4234298,ENDURA_5,perezl56,PLINE300,LP1
43900/02205,2023-01-26 00:00:00,2023-01-26 17:00:00,NbTiN trilayers,4234302,ENDURA_5,perezl56,PLINE300,LP1
43900/02205,2023-01-06 10:00:00,2023-01-06 18:00:00,Florida JJ,4220032,ENDURA_5,piao23,PLINE300,LP1
43900/02205,2023-01-16 11:00:00,2023-01-16 18:00:00,Florida JJ,4220038,ENDURA_5,piao23,PLINE300,LP1
43900/02205,2023-01-16 09:00:00,2023-01-16 11:00:00,NbTiN/Si/NbTiN,4232056,ENDURA_5,piao23,PLINE300,LP1
31399/00640,2023-01-10 09:00:00,2023-01-10 11:00:00,Development Ni at 420oC,4229155,ENDURA_5,soulie26,PLINE300,LP1
43900/02205,2023-01-13 09:00:00,2023-01-13 12:00:00,Development NbTiN at 420OC,4230920,ENDURA_5,soulie26,PLINE300,LP1
31499/02228,2023-01-17 09:00:00,2023-01-17 13:30:00,Development of NiAl at 420oC,4231207,ENDURA_5,soulie26,PLINE300,LP1
31499/02251,2023-01-09 09:00:00,2023-01-09 18:00:00,AE212330/1,4228987,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-11 09:00:00,2023-01-11 23:00:00,AE212330/1,4228994,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-17 14:00:00,2023-01-18 00:00:00,development,4231742,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-18 00:00:00,2023-01-18 06:00:00,development,4231748,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-18 15:00:00,2023-01-19 00:00:00,development,4231767,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-19 00:00:00,2023-01-19 06:00:00,development,4231773,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-23 09:30:00,2023-01-24 00:00:00,AE300216 and AT301352,4233262,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-24 00:00:00,2023-01-24 09:00:00,AE300216 and AT301352,4233268,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-24 14:30:00,2023-01-25 00:00:00,AE300216 and AT301352,4233282,ENDURA_5,devul,PLINE300,LP2
31499/02251,2023-01-25 00:00:00,2023-01-25 10:00:00,AE300216 and AT301352,4233288,ENDURA_5,devul,PLINE300,LP2
39422/01221,2023-01-12 10:00:00,2023-01-12 12:30:00,Handof tuning CH4,4231396,ENDURA_BAR,bermej14,PLINE200,CH4
39422/01221,2023-01-12 10:00:00,2023-01-12 12:30:00,Handof tuning CH4,4231397,ENDURA_BAR,bermej14,PLINE200,LP1
31199/01876,2023-01-04 15:00:00,2023-01-04 15:30:00,Data copy,4228648,EP5,hasan30,PLINE300,PM
31199/01565,2023-01-17 09:00:00,2023-01-17 12:00:00,measurement,4230824,EP5,baskar86,PLINE300,PM
31199/01565,2023-01-17 15:00:00,2023-01-17 18:00:00,Meas,4231427,EP5,baskar86,PLINE300,PM
31199/01565,2023-01-27 09:00:00,2023-01-27 12:00:00,Meas.,4234480,EP5,baskar86,PLINE300,PM
31199/01565,2023-01-25 13:00:00,2023-01-25 15:00:00,Meas.,4234763,EP5,baskar86,PLINE300,PM
31199/01565,2023-01-31 09:00:00,2023-01-31 12:00:00,Meas.,4235542,EP5,baskar86,PLINE300,PM
31199/01391,2023-01-06 10:00:00,2023-01-06 12:00:00,D12-nominal 2ppf,4229060,EP5,canga29,PLINE300,PM
31199/01876,2023-01-10 16:00:00,2023-01-10 18:00:00,APC,4229706,EP5,hasan30,PLINE300,PM
31299/01593,2023-01-27 15:00:00,2023-01-27 18:00:00,MRAM pillar,4234810,EP5,hasan30,PLINE300,PM
31199/01876,2023-01-31 15:00:00,2023-01-31 17:30:00,T2T,4234858,EP5,hasan30,PLINE300,PM
98601/31507,2023-01-25 15:00:00,2023-01-25 17:00:00,Simon work,4235041,EP5,hsia24,PLINE300,PM
31199/00653,2023-01-03 16:00:00,2023-01-03 16:30:00,new Monitor run,4220147,EP5,schoof76,PLINE300,PM
31199/00653,2023-01-04 12:30:00,2023-01-04 15:00:00,monitor,4220199,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-10 11:00:00,2023-01-10 12:00:00,WP5,4229304,EP5,schoof76,PLINE300,PM
31199/00653,2023-01-09 14:30:00,2023-01-09 15:00:00,update monitor recipe,4229689,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-10 15:00:00,2023-01-10 16:00:00,madiran,4229693,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-11 12:30:00,2023-01-11 15:00:00,Logic/SRAM WP5 APC,4230055,EP5,schoof76,PLINE300,PM
31199/00653,2023-01-11 10:00:00,2023-01-11 10:30:00,Monitor,4230892,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-24 15:00:00,2023-01-24 18:00:00,GDSRSS,4234452,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-30 12:00:00,2023-01-30 15:00:00,AL212124,4234495,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-27 13:00:00,2023-01-27 15:00:00,Update sampling plan WP5,4235060,EP5,schoof76,PLINE300,PM
31199/01057,2023-01-05 21:00:00,2023-01-06 00:00:00,eP5,4209359,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-06 00:00:00,2023-01-06 09:00:00,eP5,4209360,EP5,delorm67,PLINE300,PM
31199/01754,2023-01-11 21:00:00,2023-01-12 00:00:00,eP5,4230841,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-23 21:00:00,2023-01-24 00:00:00,eP5,4234390,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-24 00:00:00,2023-01-24 09:00:00,eP5,4234826,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-24 21:00:00,2023-01-25 00:00:00,eP5,4235048,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-25 00:00:00,2023-01-25 09:00:00,eP5,4235050,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-25 21:00:00,2023-01-26 00:00:00,eP5,4235424,EP5,delorm67,PLINE300,PM
31199/01057,2023-01-26 17:00:00,2023-01-26 18:00:00,eP5,4235028,EP5,delorm67,PLINE300,SN
31199/01755,2023-01-23 12:30:00,2023-01-23 14:00:00,tdc,4234426,EP5,kissoo12,PLINE300,SN
31199/01755,2023-01-23 17:00:00,2023-01-23 18:30:00,tdc,4234427,EP5,kissoo12,PLINE300,SN
31199/01755,2023-01-24 10:30:00,2023-01-24 12:00:00,tdc,4234899,EP5,kissoo12,PLINE300,SN
