Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2022-11-02 14:00,inpria,2022-11-03 0:00,PLINE300,640,,KLA2925,giorda12;doise23,31199/31247
2022-11-02 15:00,PLINE use,2022-11-03 0:00,PLINE300,160,,JVX7300M,roekens,36003/36503
2022-11-02 16:00,LS measurement,2022-11-03 0:00,PLINE300,15,,H6300,dauend87,31199/02273
2022-11-02 23:00,HOWS Wafer Stage Sensor clean,2022-11-03 0:00,PLINE300,546,,TR3400,stopa,31199/31811
2022-11-02 23:00,HOWS Wafer Stage Sensor clean,2022-11-03 0:00,PLINE300,668,,SC3400,stopa,31199/31811
2022-11-03 0:00,JSR,2022-11-03 2:00,PLINE300,485,,SC1000,perrem78,31199/30079
2022-11-03 0:00,JSR,2022-11-03 2:00,PLINE300,522,,TR1000,perrem78,31199/30079
2022-11-03 3:00,test,2022-11-03 4:30,PLINE300,955,,TR3300,vleerb85,31199/30079
2022-11-03 1:00,tem analyses,2022-11-03 6:00,PLINE300,321,,TITAN,agati92,42199/00160
2022-11-02 16:00,AP3 work,2022-11-03 8:00,PLINE300,71,,H6300,fukumu91,31199/02008
2022-11-03 6:00,Insp,2022-11-03 8:00,PLINE300,168,,SEMVISION,redants,43013/97275
2022-11-03 6:30,x-sem,2022-11-03 9:00,PLINE300,785,,SU8000,vdbroecn,31199/31191
2022-11-03 8:00,meas,2022-11-03 9:00,PLINE300,118,,H6300_2,popesc83,31199/01897
2022-11-03 8:00,Inspection,2022-11-03 10:00,PLINE300,238,,HELIOS1200,stiersj,38199/01490
2022-11-03 8:00,recipe tuning,2022-11-03 10:00,PLINE300,3,,H6300,dauend87,98600/00962
2022-11-03 8:00,test,2022-11-03 10:00,PLINE300,486,,SC1000,dilien72,31199/30079
2022-11-03 8:00,test,2022-11-03 10:00,PLINE300,523,,TR1000,dilien72,31199/30079
2022-11-03 8:30,AE228012,2022-11-03 10:00,PLINE300,697,,SC3400,roy82,31199/00653
2022-11-03 8:30,AE228012,2022-11-03 10:00,PLINE300,718,,TR3400,roy82,31199/00653
2022-11-03 9:00,coat,2022-11-03 10:00,PLINE300,852,,TRPROAP,mingar54,32099/01821
2022-11-03 8:30,test,2022-11-03 11:00,PLINE300,956,,TR3300,dilien72,31199/30079
2022-11-03 9:00,DSA,2022-11-03 11:00,PLINE300,120,,H6300_2,verstr99,31199/00650
2022-11-03 9:00,Laser delam of PI from Glass,2022-11-03 11:00,PLINE200,989,,LASERDEBOND,segers56,97401/14983
2022-11-03 10:00,m,2022-11-03 11:00,PLINE300,76,,H6300,vdries51,31199/01413
2022-11-03 10:00,test,2022-11-03 11:00,PLINE300,947,,SC3400,dilien72,31199/30079
2022-11-03 10:00,test,2022-11-03 11:00,PLINE300,951,,TR3400,dilien72,31199/30079
2022-11-03 10:00,exp FEM,2022-11-03 11:30,PLINE200,1090,,AP300,mingar54,32099/01821
2022-11-03 8:30,400C AHM on SiO2,2022-11-03 12:00,PLINE300,1219,LP1;PM1,EXTREME_2,pasqua16,31499/01951
2022-11-03 10:00,etching,2022-11-03 12:00,PLINE300,1187,LP1;PM3,LAM_E6_2,ghorba81,31299/02062
2022-11-03 10:00,Manual inspection,2022-11-03 12:00,PLINE300,1471,PM,EDR7100,davide98,32414/32513
2022-11-03 11:00,/,2022-11-03 12:00,PLINE300,589,,H5000_2,vandeney,31199/00653
2022-11-03 11:00,inpria,2022-11-03 12:00,PLINE300,566,,TR3300,giorda12,31199/31247
2022-11-03 11:00,Training,2022-11-03 12:00,PLINE300,698,,SC3400,vandeney,31199/00653
2022-11-03 11:00,Training,2022-11-03 12:00,PLINE300,719,,TR3400,vandeney,31199/00653
2022-11-03 8:30,DSA,2022-11-03 12:30,PLINE300,508,,SC2000,verstr99,31199/00650
2022-11-03 8:30,DSA,2022-11-03 12:30,PLINE300,543,,TR2000,verstr99,31199/00650
2022-11-03 11:00,dev,2022-11-03 12:30,PLINE200,971,,NOVA200,hendri21,97406/01185
2022-11-03 11:00,dev,2022-11-03 12:30,PLINE300,853,,TRPROAP,mingar54,32099/01821
2022-11-03 11:00,test,2022-11-03 12:30,PLINE300,1409,TOPL,TRDUOS,caron34,31199/31191
2022-11-03 11:30,d,2022-11-03 12:30,PLINE300,895,,KLA2925,gupta76,31199/01321
2022-11-03 12:00,BSCORD2 Prd,2022-11-03 12:30,PLINE300,1430,ATM;SM1;SM2;SM3,SEZ304_2,dubey63,30990/02250
2022-11-03 12:00,measurement,2022-11-03 12:30,PLINE200,1009,,SP1_DLS,tricas85,30990/32063
2022-11-03 12:00,SCREEN,2022-11-03 12:30,PLINE300,510,,SC3400,caron34,31199/31191
2022-11-03 10:00,atr-ftir,2022-11-03 13:00,PLINE300,748,,FTIR_2,vos,44999/01997
2022-11-03 10:00,optopix,2022-11-03 13:00,PLINE200,1119,,FUSIONBONDER,visker16,36671/36503
2022-11-03 10:00,Process window testing,2022-11-03 13:00,PLINE300,1278,LP1;LP2;CLN,REFLEXION_4,kenens78,98850/02081
2022-11-03 11:00,d;test,2022-11-03 13:00,PLINE300,153,,H6300_2,furuka28,31199/01513
2022-11-03 11:00,lot on hold measurement,2022-11-03 13:00,PLINE300,807,,ARCHER700,herman57,38199/01907
2022-11-03 11:00,MAZO devel,2022-11-03 13:00,PLINE300,338,,2830ZT,thukka30,30990/32063
2022-11-03 11:00,test,2022-11-03 13:00,PLINE200,982,,ACT12_MTM,noda11,31012/01649
2022-11-03 12:00,blanket wafers,2022-11-03 13:00,PLINE300,407,,SP5,knaepen,30990/32063
2022-11-03 12:00,thick SiN,2022-11-03 13:00,PLINE300,398,,SCD100,marian80,30990/32063
2022-11-03 9:00,DSA,2022-11-03 13:30,PLINE300,1389,BOTL,TRDUOS,vanbel53,31199/00650
2022-11-02 18:00,WS2 CVD,2022-11-03 14:00,PLINE300,843,,EPSILON3200,groven85,31499/00880
2022-11-03 9:00,ALD AlOx + ALD HfOx,2022-11-03 14:00,PLINE300,833,,SAVANNAH,cochet,31199/01765
2022-11-03 10:00,FIB,2022-11-03 14:00,PLINE300,908,,HELIOS450,impagn97,42199/00160
2022-11-03 10:00,TCB 200C 30sec,2022-11-03 14:00,PLINE200,1105,,FC150,kang10,32299/01084
2022-11-03 11:00,recipe tune,2022-11-03 14:00,PLINE300,4,,H6300,dauend87,98600/00962
2022-11-03 12:00,test,2022-11-03 14:00,PLINE300,937,,H5000_2,dilien72,31199/30079
2022-11-03 13:00,sem,2022-11-03 14:00,PLINE300,894,,NOVA200_2,lux,98500/01852
2022-11-03 13:00,UL coaoting,2022-11-03 14:00,PLINE300,1383,TOPL,TR1950,kim94,31199/01680
2022-11-03 13:00,Use,2022-11-03 14:00,PLINE300,108,,H6300_2,zidan45,31199/00653
2022-11-03 12:00,Si(111),2022-11-03 14:30,PLINE300,349,,JVX7300M,khazak83,30990/01658
2022-11-03 13:30,IGZO,2022-11-03 14:30,PLINE300,837,,2830ZT,agiann70,31299/01284
2022-11-03 14:00,SAW Demo disco,2022-11-03 14:30,PLINE300,917,,GEMINI,naser16,31399/02288
2022-11-03 13:00,inspect,2022-11-03 15:00,PLINE300,467,,KLA2925,chowri97,31199/01988
2022-11-03 13:00,measure,2022-11-03 15:00,PLINE300,814,,HITACHI9380,wang24,31199/01889
2022-11-03 14:00,Insp,2022-11-03 15:00,PLINE300,169,,SEMVISION,dusar,43013/97275
2022-11-03 14:00,MAZO with H2O process and recipe,2022-11-03 15:00,PLINE300,817,,F5_SCD,pavel13,31499/01284
2022-11-03 14:30,test spc,2022-11-03 15:00,PLINE300,359,,JVX7300M,pena,98600/01847
2022-11-03 13:30,D_use;R,2022-11-03 15:30,PLINE300,1385,BOTL,TRDUOS,her70;kim94,31199/01680
2022-11-03 14:00,xsem and top down,2022-11-03 15:30,PLINE300,893,,NOVA200_2,croes30,97401/01775
2022-11-03 13:00,Private use,2022-11-03 16:00,PLINE300,630,,TR3300,oguma46,31199/30092
2022-11-03 14:00,APM etch,2022-11-03 16:00,PLINE300,1318,LP2;SM2,DNS_4,homkar65,30990/32063
2022-11-03 14:00,DSA,2022-11-03 16:00,PLINE300,664,,SC3400,vanbel53,31199/00650
2022-11-03 14:00,DSA,2022-11-03 16:00,PLINE300,708,,TR3400,vanbel53,31199/00650
2022-11-03 14:00,hitachi,2022-11-03 16:00,PLINE300,63,,H6300,wei34,31199/01179
2022-11-03 14:00,MHM,2022-11-03 16:00,PLINE300,612,,SU8000,kampit73,31199/01680
2022-11-03 15:00,MAZO with H2O process and recipe,2022-11-03 16:00,PLINE300,860,,2830ZT,pavel13,31499/01284
2022-11-03 15:30,m,2022-11-03 16:00,PLINE300,1259,LP1;SCR4_4,TEL_NS300,gupta76,31199/01321
2022-11-03 15:00,AZ12xt,2022-11-03 16:30,PLINE200,1078,,ASM200,eswara57,98300/01158
2022-11-03 15:00,DFR,2022-11-03 16:30,PLINE200,1076,,AP300,eswara57,98300/01535
2022-11-03 15:30,Process development,2022-11-03 16:30,PLINE300,210,,NOVA200_2,rupp93,97406/01934
2022-11-03 16:00,measurement,2022-11-03 16:30,PLINE200,1010,,SP1_DLS,tricas85,30990/32063
2022-11-03 9:00,Al2O3 on WS2,2022-11-03 17:00,PLINE300,1244,LP1;LP2;PM4,POLYGON8300,lin98,31499/00881
2022-11-03 9:00,coupon samples for Donggyu Kim,2022-11-03 17:00,PLINE300,366,,METRIXL,ripj,32005/01299
2022-11-03 9:30,scrjdp,2022-11-03 17:00,PLINE300,765,,GS1000,vanderey,31199/31191
2022-11-03 11:00,Bonding glass/TOK to glass/ PI,2022-11-03 17:00,PLINE200,1040,,BONDER_200,wysock13,97401/00942
2022-11-03 13:00,Recipe setting-testing,2022-11-03 17:00,PLINE300,383,,ZETA,tuncaa41,36003/02120
2022-11-03 13:00,SiN CLC test,2022-11-03 17:00,PLINE300,1260,LP1;LP2;NOVA;CL1A;CL2A;CL3A;CL4A;PM_B,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00,test,2022-11-03 17:00,PLINE300,471,,YS250,caron34,31199/31191
2022-11-03 13:00,test;recipe,2022-11-03 17:00,PLINE300,1491,PM,EDR7100,dilien72;schollw,31199/30079
2022-11-03 15:30,Coupons,2022-11-03 17:00,PLINE300,1209,LP1;PM6,TEL_TACTRAS2,renaud15,31299/01861
2022-11-03 16:00,ASM JDP,2022-11-03 17:00,PLINE300,702,,SC3400,gupta76,31199/01321
2022-11-03 16:00,ASM JDP,2022-11-03 17:00,PLINE300,716,,TR3400,gupta76,31199/01321
2022-11-03 16:00,IGZO,2022-11-03 17:00,PLINE300,828,,F5_SCD,agiann70,31299/01284
2022-11-03 16:00,Training,2022-11-03 17:00,PLINE300,12,,H6300,monter30,31299/31818
2022-11-03 6:00,hybrid bonding CMP,2022-11-03 17:30,PLINE300,1194,LP1;LP2;CL1B;CL3B;LP3;LP4;PM_C;PM_D;CL2B,F_REX300X_1,dewild34,31399/31519
2022-11-03 9:00,TSV TEOS oxide CMP P1 only,2022-11-03 17:30,PLINE300,1270,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,ceulem72,32099/01821
2022-11-03 16:30,Coupon CRAS HM etch,2022-11-03 17:30,PLINE300,1350,LP2;PM6,LAM_E6,choudh58,98850/02081
2022-11-03 8:00,Training,2022-11-03 18:00,PLINE300,306,,HELIOS_G5,koryto87,42199/00160
2022-11-03 15:00,pocket wafer test,2022-11-03 18:00,PLINE300,1461,LP4;SM2_3;SM2_4,CELLESTA,lai86,39422/01221
2022-11-03 15:00,PWEC3,2022-11-03 18:00,PLINE300,633,,KLA2925,sah32,31199/01920
2022-11-03 17:00,AP3,2022-11-03 18:00,PLINE300,560,,TR3400,drent34,31199/01988
2022-11-03 17:00,AP3,2022-11-03 18:00,PLINE300,682,,SC3400,drent34,31199/01988
2022-11-03 17:00,Full CW lot,2022-11-03 18:00,PLINE300,792,,H5000_2,herman57,38199/01907
2022-11-03 17:00,meas,2022-11-03 18:00,PLINE300,60,,H6300,oka40,31199/30117
2022-11-03 17:00,XSEM,2022-11-03 18:00,PLINE300,267,,SU8000,feurpr61,98601/00962
2022-11-03 13:30,Devinps,2022-11-03 18:30,PLINE300,1130,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-03 15:30,Testing for escalation,2022-11-03 18:30,PLINE300,1303,LP1;LP2;CHC,PRODUCER,gomezg80,39424/01223
2022-11-03 17:30,Coupon CRAS etch,2022-11-03 18:30,PLINE300,1454,LP3;PM1,LAM_E6,choudh58,98850/02081
2022-11-03 10:00,MAZO develop,2022-11-03 19:00,PLINE300,1149,LP1;PM1,XP4_4,thukka30,30990/32063
2022-11-03 17:00,meas,2022-11-03 19:00,PLINE300,1472,PM,EDR7100,chowri97,31199/01988
2022-11-03 17:00,Use,2022-11-03 19:00,PLINE300,139,,H6300_2,ledain47,98601/01062
2022-11-03 17:00,Wafer processing,2022-11-03 19:00,PLINE300,1439,LP3;PM6,TEL_TACTRAS2,feurpr61,98601/00962
2022-11-03 17:00,private,2022-11-03 19:30,PLINE300,578,,TR3300,fukumu91,31199/02019
2022-11-03 15:00,devinp,2022-11-03 21:30,PLINE300,243,,NX3DM,vbelle62,36003/01224
2022-11-03 19:30,TOK,2022-11-03 21:30,PLINE300,685,,SC3400,fukumu91,31199/02019
2022-11-03 19:30,TOK,2022-11-03 21:30,PLINE300,735,,TR3400,fukumu91,31199/02019
2022-11-03 15:00,H2/N2 Anneal,2022-11-03 22:00,PLINE300,1163,LP1;PM1,GENI,homkar65,30990/32063
2022-11-03 20:00,Devinps,2022-11-03 22:00,PLINE300,1131,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-03 21:30,AP3,2022-11-03 22:00,PLINE300,561,,TR3400,drent34,31199/01988
2022-11-03 21:30,AP3,2022-11-03 22:00,PLINE300,683,,SC3400,drent34,31199/01988
2022-11-03 18:00,200 kV,2022-11-03 22:30,PLINE300,322,,TITAN,nalinm87,42199/00160
2022-11-03 21:00,APC,2022-11-03 23:00,PLINE300,1525,PM,EP5,hasan30,31199/01391
2022-11-03 15:00,loten in q,2022-11-04 0:00,PLINE300,885,,JVX7300M,roekens,36003/36502
2022-11-03 17:00,h,2022-11-04 0:00,PLINE300,434,,GS1000,kondo25,31199/01179
2022-11-04 1:00,test,2022-11-04 2:00,PLINE300,487,,SC1000,vleerb85,31199/30079
2022-11-04 1:00,test,2022-11-04 2:00,PLINE300,524,,TR1000,vleerb85,31199/30079
2022-11-04 2:00,Low-n exposures,2022-11-04 2:30,PLINE300,696,,SC3400,debacker,31199/01876
2022-11-04 2:00,Low-n exposures,2022-11-04 2:30,PLINE300,707,,TR3400,debacker,31199/01876
2022-11-03 18:00,meas,2022-11-04 3:00,PLINE300,591,,H5000_2,kato15,31199/30117
2022-11-04 2:30,Low-n exposure NALA,2022-11-04 3:00,PLINE300,699,,SC3400,debacker,31199/00653
2022-11-04 2:30,Low-n exposure NALA,2022-11-04 3:00,PLINE300,720,,TR3400,debacker,31199/00653
2022-11-04 2:00,test,2022-11-04 5:00,PLINE300,957,,TR3300,vleerb85,31199/30079
2022-11-03 18:00,overnight sample clean training,2022-11-04 8:00,PLINE300,906,,HELIOS_G5,scheer40,42199/00249
2022-11-03 22:00,MAZO with H2O process and recipe,2022-11-04 8:00,PLINE300,1246,LP1;PM1,XP4_4,pavel13,31499/01284
2022-11-03 22:00,proc dev,2022-11-04 8:00,PLINE300,16,,H6300,ramane56,31199/02273
2022-11-04 6:00,i,2022-11-04 8:00,PLINE300,179,,SEMVISION,redants,31029/01811
2022-11-04 7:30,Scanner monitoring on SUB E0 & F,2022-11-04 8:00,PLINE300,547,,TR3400,aubert85,31199/31811
2022-11-04 7:30,Scanner monitoring on SUB E0 & F,2022-11-04 8:00,PLINE300,669,,SC3400,aubert85,31199/31811
2022-11-04 7:30,Use,2022-11-04 8:00,PLINE200,1025,,ASM200,vicca54,31199/01513
2022-11-04 7:30,Use,2022-11-04 8:00,PLINE200,1032,,TELACT8_200,vicca54,31199/01513
2022-11-04 7:00,h,2022-11-04 9:00,PLINE300,435,,GS1000,kondo25,31199/01179
2022-11-04 8:00,Fixing offset,2022-11-04 9:00,PLINE300,0,,H6300,willem81,36056/36503
2022-11-04 8:30,test,2022-11-04 9:00,PLINE300,928,,SCD100,dilien72,31199/30079
2022-11-04 6:00,tem 200kv,2022-11-04 10:00,PLINE300,323,,TITAN,han27,42199/00160
2022-11-04 7:30,test,2022-11-04 10:00,PLINE300,958,,TR3300,dilien72,31199/30079
2022-11-04 8:00,i,2022-11-04 10:00,PLINE300,285,,HELIOS1200,vrancken,37092/02172
2022-11-04 8:00,sem,2022-11-04 10:00,PLINE300,216,,SEMVISION,beirnaer,32299/00013
2022-11-04 8:00,test,2022-11-04 10:00,PLINE300,488,,SC1000,dilien72,31199/30079
2022-11-04 8:00,test,2022-11-04 10:00,PLINE300,525,,TR1000,dilien72,31199/30079
2022-11-04 8:30,REVIEW,2022-11-04 10:00,PLINE300,1473,PM,EDR7100,chowri97,31199/01988
2022-11-04 9:00,Use,2022-11-04 10:00,PLINE300,140,,H6300_2,ledain47,98601/01062
2022-11-04 9:30,APC,2022-11-04 10:00,PLINE300,690,,SC3400,vlookl,31199/01878
2022-11-04 9:30,APC,2022-11-04 10:00,PLINE300,713,,TR3400,vlookl,31199/01878
2022-11-04 10:00,MAZO with H2O process and recipe,2022-11-04 10:30,PLINE300,818,,F5_SCD,pavel13,31499/01284
2022-11-04 7:00,iLIME ID:20220819-103159-sinha70,2022-11-04 11:00,PLINE300,849,,TXRF300,dara85,31499/00379
2022-11-04 9:30,eolFINAL recipe creation,2022-11-04 11:00,PLINE200,1093,,CAMTEK,moet12,32299/01959
2022-11-04 9:30,MAZO with H2O process and recipe,2022-11-04 11:00,PLINE300,861,,2830ZT,pavel13,31499/01284
2022-11-04 10:00,200mm TF ELD only,2022-11-04 11:00,PLINE200,987,,LASERDEBOND,ghosh40,98500/01852
2022-11-04 10:00,Bongole RepTest+Test XRD 1,2022-11-04 11:00,PLINE300,353,,JVX7300M,khazak83,30990/32063
2022-11-04 10:00,rax,2022-11-04 11:00,PLINE300,411,,SC1950,kim69,31199/31147
2022-11-04 10:00,rax,2022-11-04 11:00,PLINE300,1379,BOTL,TR1950,kim69,31199/31147
2022-11-04 10:30,thickness measurement,2022-11-04 11:00,PLINE300,377,,F5_SCD,kadir70,37013/01883
2022-11-04 9:30,CD,2022-11-04 11:30,PLINE300,655,,HITACHI5000,naqvi66,31199/01988
2022-11-04 9:00,REcipe setting and testing,2022-11-04 12:00,PLINE300,384,,ZETA,tuncaa41,36003/02120
2022-11-04 10:00,Devinps,2022-11-04 12:00,PLINE300,252,,SEMVISION,janard53,00999/00505
2022-11-04 10:00,Manual measurement,2022-11-04 12:00,PLINE300,472,,NX3DM,moussa,31199/01920
2022-11-04 10:00,meas,2022-11-04 12:00,PLINE300,109,,H6300_2,baerts,31199/00653
2022-11-04 10:00,test,2022-11-04 12:00,PLINE300,1492,PM,EDR7100,dilien72,31199/30079
2022-11-04 10:30,i,2022-11-04 12:00,PLINE200,980,,PROFILER,redants,98300/01618
2022-11-04 10:30,SOG GATR,2022-11-04 12:00,PLINE300,736,,FTIR_2,arvind29,31199/02271
2022-11-04 10:30,Zeon,2022-11-04 12:00,PLINE300,1378,BOTL,TRDUOS,akihid10,31007/30121
2022-11-04 11:00,/,2022-11-04 12:00,PLINE300,590,,H5000_2,vandeney,31199/00653
2022-11-04 11:00,Blanket test,2022-11-04 12:00,PLINE300,1177,LP1;PM1,LAM_E6,kadir70,37013/01883
2022-11-04 11:00,Fukui etch,2022-11-04 12:00,PLINE300,427,,ALERIS,demand38,31199/31021
2022-11-04 11:00,test,2022-11-04 12:00,PLINE200,983,,ACT12_MTM,noda11,31012/01649
2022-11-04 11:00,Training to Pravee from Sean M.,2022-11-04 12:00,PLINE300,161,,JVX7300M,dara85,36003/36503
2022-11-04 11:30,Glass debonding from TOK-PI,2022-11-04 12:30,PLINE200,990,,LASERDEBOND,wysock13,97401/00942
2022-11-04 12:00,Illuminator Strip,2022-11-04 12:30,PLINE200,1369,PM2;PM3,SPTS_OMEGA,palomb58,36004/01224
2022-11-04 7:00,hybrid bonding CMP,2022-11-04 13:00,PLINE300,1220,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,dewild34,32099/01506
2022-11-04 9:00,Process window investigation,2022-11-04 13:00,PLINE300,1279,LP1;LP2;CLN,REFLEXION_4,kenens78,98850/02081
2022-11-04 9:00,SiN CMPTM2 process,2022-11-04 13:00,PLINE300,1261,LP1;LP2;NOVA;CL1A;CL2A;CL3A;CL4A;PM_B,F_REX300X_2,sugawa19,31399/01183
2022-11-04 9:00,trilayer measurement,2022-11-04 13:00,PLINE200,997,,CIPT,perezl56,31499/01838
2022-11-04 11:00,ER_Use,2022-11-04 13:00,PLINE300,54,,H6300,her70,31199/01680
2022-11-04 11:00,etch 2 wafers,2022-11-04 13:00,PLINE300,1464,LP3;PM4;PM6,LAM_E6,marneffe,31199/01956
2022-11-04 11:00,Measure lot AL214908,2022-11-04 13:00,PLINE300,1228,LP1;PM3,CIRCL,vdweeg61,32299/00352
2022-11-04 11:00,rax,2022-11-04 13:00,PLINE300,425,,KLA2925,kim69,31199/31147
2022-11-04 11:30,Wafer processing,2022-11-04 13:00,PLINE300,1440,LP3;PM6,TEL_TACTRAS2,feurpr61,98601/00962
2022-11-04 10:30,exposure,2022-11-04 13:30,PLINE200,1098,,AP300,guerrera,32299/00716
2022-11-04 9:00,C3 / TTV,2022-11-04 14:00,PLINE200,1096,,TEMP_BONDER,guerrera,32299/00716
2022-11-04 10:00,inpria,2022-11-04 14:00,PLINE300,567,,TR3300,deschepp,31199/31247
2022-11-04 11:30,CDSEM on LS,2022-11-04 14:00,PLINE300,188,,HITACHI5000,sun57,30990/32063
2022-11-04 12:00,APC-EPE,2022-11-04 14:00,PLINE300,1422,SN,EP5,hasan30,31199/00653
2022-11-04 12:00,Bongole RepTest+Test XRD 2,2022-11-04 14:00,PLINE300,354,,JVX7300M,khazak83,30990/32063
2022-11-04 12:00,inpria,2022-11-04 14:00,PLINE300,595,,H5000_2,doise23,31199/31247
2022-11-04 12:00,proc dev,2022-11-04 14:00,PLINE300,146,,H6300_2,ramane56,31199/02273
2022-11-04 12:30,Training,2022-11-04 14:00,PLINE200,972,,NOVA200,hendri21,97406/01185
2022-11-04 13:00,proc,2022-11-04 14:00,PLINE300,89,,H6300,shaaba29,31199/01756
2022-11-04 13:00,rax,2022-11-04 14:00,PLINE300,412,,SC1950,kim69,31199/31147
2022-11-04 13:00,rax,2022-11-04 14:00,PLINE300,1380,BOTL,TR1950,kim69,31199/31147
2022-11-04 13:00,rax,2022-11-04 14:30,PLINE300,1496,PM,EDR7100,kim69,31199/31147
2022-11-04 14:00,module check,2022-11-04 14:30,PLINE300,726,,TR3400,genjim61,31199/02273
2022-11-04 13:00,APC-Andreas,2022-11-04 15:00,PLINE300,1504,PM,EP5,hasan30,31199/00653
2022-11-04 13:00,light training,2022-11-04 15:00,PLINE300,419,,KLA2925,johnsu91,31199/02273
2022-11-04 14:00,i,2022-11-04 15:00,PLINE300,180,,SEMVISION,maes72,31029/01811
2022-11-04 14:00,NXE monitor,2022-11-04 15:00,PLINE300,130,,H6300_2,aubert85,31199/31811
2022-11-04 9:00,meas,2022-11-04 15:30,PLINE300,607,,GS1000,chowri97,31199/01988
2022-11-04 14:00,ATR for GST,2022-11-04 15:30,PLINE300,915,,FTIR_2,sinha70,31499/00379
2022-11-04 14:00,xsem training,2022-11-04 15:30,PLINE200,976,,NOVA200,vdepauw,41603/49500
2022-11-04 10:00,OX HM RM,2022-11-04 16:00,PLINE300,1335,LP2;PM2;PM6,TEL_LEAGA,puttar77,32005/01675
2022-11-04 11:30,JSR trial,2022-11-04 16:00,PLINE200,1116,,BONDER_200,noda11,31012/01649
2022-11-04 13:00,Devinps,2022-11-04 16:00,PLINE300,1132,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-04 13:00,ZMO process development,2022-11-04 16:00,PLINE300,1150,LP1;PM1,XP4_4,chauha79,30990/32063
2022-11-04 14:00,AE209599,2022-11-04 16:00,PLINE300,511,,SC3400,hermansj,31199/31191
2022-11-04 14:00,inpria,2022-11-04 16:00,PLINE300,449,,HITACHI5000,doise23,31199/31247
2022-11-04 14:00,JSR Private,2022-11-04 16:00,PLINE200,1027,,ASM750,krishn87,31199/01513
2022-11-04 14:00,JSR Private,2022-11-04 16:00,PLINE200,1034,,TELACT8_750,krishn87,31199/01513
2022-11-04 14:00,p,2022-11-04 16:00,PLINE300,95,,H6300,goovae19,31199/01755
2022-11-04 14:30,d,2022-11-04 16:00,PLINE300,1530,PM,EDR7100,gupta76,31199/01321
2022-11-04 14:30,"Filter installation 11-3,4",2022-11-04 16:00,PLINE300,548,,TR3400,drent34,31199/31811
2022-11-04 14:30,Wafer processing,2022-11-04 16:00,PLINE300,1441,LP3;PM6,TEL_TACTRAS2,feurpr61,98601/00962
2022-11-04 15:30,Use,2022-11-04 16:00,PLINE300,1346,LP2;PM4,LAM_E5,ledain47,98601/01062
2022-11-04 15:30,d,2022-11-04 16:30,PLINE300,898,,GS1000,gupta76,31199/01638
2022-11-04 9:00,coupon samples for Donggyu Kim,2022-11-04 17:00,PLINE300,367,,METRIXL,ripj,32005/01299
2022-11-04 10:00,Tem prep,2022-11-04 17:00,PLINE300,307,,HELIOS_G5,drijboom,42199/00160
2022-11-04 10:00,Tuning Sicap,2022-11-04 17:00,PLINE300,1316,LP2;RIB,CENTURA_IIIV,mauric47,39421/01221
2022-11-04 14:00,REcipe setting and testing,2022-11-04 17:00,PLINE300,385,,ZETA,tuncaa41,36003/02120
2022-11-04 15:30,BSV etch,2022-11-04 17:00,PLINE300,1242,LP1;PM1,LAM_E6,brouri54,31199/01918
2022-11-04 16:00,measurement,2022-11-04 17:00,PLINE300,1500,PM,EDR7100,usmani63,31199/02241
2022-11-04 16:00,proc,2022-11-04 17:00,PLINE300,90,,H6300,shaaba29,31199/01756
2022-11-04 9:00,MH of MBE grown Co thin films,2022-11-04 17:30,PLINE200,1104,,EV11,sharma76,32399/30261
2022-11-04 14:00,test,2022-11-04 17:30,PLINE300,924,,TR3300,furuka28,31199/01514
2022-11-04 14:30,Etch and RF chk,2022-11-04 17:30,PLINE300,1341,LP2;LP3;PM6,TEL_TACTRAS3,fukui39,31199/02273
2022-11-04 15:00,Madiran T2T Syama,2022-11-04 17:30,PLINE300,1421,SN,EP5,kissoo12,31199/01918
2022-11-04 6:00,/,2022-11-04 18:00,PLINE300,478,,EBEAM300,vandeney,31199/00653
2022-11-04 15:00,aerg,2022-11-04 18:00,PLINE300,1507,PM,EP5,schoof76,31199/01057
2022-11-04 17:00,APC,2022-11-04 18:00,PLINE300,691,,SC3400,vlookl,31199/01878
2022-11-04 17:00,APC,2022-11-04 18:00,PLINE300,714,,TR3400,vlookl,31199/01878
2022-11-04 17:00,private,2022-11-04 18:00,PLINE300,46,,H6300,fukumu91,31199/02019
2022-11-04 15:00,cure of polymer,2022-11-04 19:00,PLINE200,1080,,BLUE_M_BCB,noda11,31012/01649
2022-11-04 15:00,OPC;meas,2022-11-04 19:00,PLINE300,110,,H6300_2,baerts,31199/00653
2022-11-04 16:00,test,2022-11-04 19:00,PLINE300,268,,HITACHI5000,roy82,38199/01905
2022-11-04 17:00,PWEC3,2022-11-04 19:00,PLINE300,1475,PM,EDR7100,sah32,31199/01920
