Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS
2022-11-04 02:30:00,,Low-n exposure NALA,2022-11-04 03:00:00,,"",PLINE300,0.5,debacker,"",SC3400,31199/00653
2022-11-04 02:30:00,,Low-n exposure NALA,2022-11-04 03:00:00,,"",PLINE300,0.5,debacker,"",TR3400,31199/00653
2022-11-04 03:43:25,,"",2022-11-04 05:43:06,1.9947222222222223,derudd92,PLINE300,,"","",VERIOS,39320/36502
2022-11-04 05:06:32,,"",2022-11-04 05:42:13,0.5947222222222223,vrebos45,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-04 05:57:22,0,i,2022-11-04 08:00:00,1.1716666666666666,redants,PLINE300,2,redants,"",SEMVISION,31029/01811
2022-11-04 06:00:00,,/,2022-11-04 18:00:00,,"",PLINE300,12,vandeney,"",EBEAM300,31199/00653
2022-11-04 06:00:00,,TEM 200kv,2022-11-04 10:00:00,,"",PLINE300,4,han27,"",TITAN,42199/00160
2022-11-04 06:30:00,,Process lot AL214908;Process AL214908,2022-11-04 21:30:00,,"",PLINE300,15,vdweeg61;pittev,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,32299/00352
2022-11-04 06:34:52,,"",2022-11-04 08:16:52,1.7,sainch77,PLINE300,,"","",VERIOS,39320/36502
2022-11-04 07:00:00,,h,2022-11-04 09:00:00,,"",PLINE300,2,kondo25,"",GS1000,31199/01179
2022-11-04 07:00:00,,hybrid bonding CMP,2022-11-04 13:00:00,,"",PLINE300,6,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,32099/01506
2022-11-04 07:00:00,1,iLiME ID:20220819-103159-sinha70,2022-11-04 11:03:35,3.8894444444444445,dara85,PLINE300,4,dara85,"",TXRF300,31499/00379
2022-11-04 07:10:07,,"",2022-11-04 08:54:32,1.7402777777777778,gade18,PLINE300,,"","",METRIOS,39320/36502
2022-11-04 07:30:00,,Scanner monitoring on Sub E0 & F,2022-11-04 08:00:00,,"",PLINE300,0.5,aubert85,"",SC3400,31199/31811
2022-11-04 07:30:00,,Scanner monitoring on Sub E0 & F,2022-11-04 08:00:00,,"",PLINE300,0.5,aubert85,"",TR3400,31199/31811
2022-11-04 07:30:00,,test,2022-11-04 10:00:00,,"",PLINE300,2.5,dilien72,"",TR3300,31199/30079
2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,"",PLINE200,0.5,vicca54,"",ASM200,31199/01513
2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,"",PLINE200,0.5,vicca54,"",TELACT8_200,31199/01513
2022-11-04 07:54:47,1,sem,2022-11-04 10:02:24,2.1258333333333335,beirnaer,PLINE300,2,beirnaer,"",SEMVISION,32299/00013
2022-11-04 08:00:00,,Fixing offset,2022-11-04 09:00:00,,"",PLINE300,1,willem81,"",H6300,36056/36503
2022-11-04 08:00:00,,i,2022-11-04 10:00:00,,"",PLINE300,2,vrancken,"",HELIOS1200,37092/02172
2022-11-04 08:00:00,3,test,2022-11-04 10:00:00,1.6752777777777779,lecocq91,PLINE300,2,dilien72,"",TR1000,31199/30079
2022-11-04 08:00:00,4,test,2022-11-04 10:00:00,1.6752777777777779,lecocq91,PLINE300,2,dilien72,"",SC1000,31199/30079
2022-11-04 08:30:00,,REVIEW,2022-11-04 10:00:00,,"",PLINE300,1.5,chowri97,PM,EDR7100,31199/01988
2022-11-04 08:30:00,,test,2022-11-04 09:00:00,,"",PLINE300,0.5,dilien72,"",SCD100,31199/30079
2022-11-04 08:35:51,,"",2022-11-04 10:29:40,1.8969444444444445,sainch77,PLINE300,,"","",HELIOS1200_2,39320/36502
2022-11-04 09:00:00,,coupon samples for Donggyu Kim,2022-11-04 17:00:00,,"",PLINE300,8,ripj,"",METRIXL,32005/01299
2022-11-04 09:00:00,,meas,2022-11-04 15:30:00,,"",PLINE300,6.5,chowri97,"",GS1000,31199/01988
2022-11-04 09:00:00,,MH of MBE grown Co thin films,2022-11-04 17:30:00,,"",PLINE200,8.5,sharma76,"",EV11,32399/30261
2022-11-04 09:00:00,,Process window investigation,2022-11-04 13:00:00,,"",PLINE300,4,kenens78,LP1;LP2;CLN,REFLEXION_4,98850/02081
2022-11-04 09:00:00,,REcipe setting and testing,2022-11-04 12:00:00,,"",PLINE300,3,tuncaa41,"",ZETA,36003/02120
2022-11-04 09:00:00,,SiN CMPTM2 process,2022-11-04 13:00:00,,"",PLINE300,4,sugawa19,LP1;LP2;NOVA;CL1A;CL2A;CL3A;CL4A;PM_B,F_REX300X_2,31399/01183
2022-11-04 09:00:00,,use,2022-11-04 10:00:00,,"",PLINE300,1,ledain47,"",H6300_2,98601/01062
2022-11-04 09:00:00,0,C3 / TTV,2022-11-04 14:00:00,4.723888888888889,guerrera,PLINE200,5,guerrera,"",TEMP_BONDER,32299/00716
2022-11-04 09:00:00,1,trilayer measurement,2022-11-04 13:00:00,2.6058333333333334,perezl56,PLINE200,4,perezl56,"",CIPT,31499/01838
2022-11-04 09:02:04,,"",2022-11-07 08:55:47,71.89527777777778,goovae19,PLINE300,,"","",H6300,31199/01617
2022-11-04 09:28:54,,"",2022-11-04 11:06:31,1.6269444444444445,soulie26,PLINE300,,"","",ENDURA_5,43900/02205
2022-11-04 09:30:00,,APC,2022-11-04 10:00:00,,"",PLINE300,0.5,vlookl,"",SC3400,31199/01878
2022-11-04 09:30:00,,APC,2022-11-04 10:00:00,,"",PLINE300,0.5,vlookl,"",TR3400,31199/01878
2022-11-04 09:30:00,,CD,2022-11-04 11:30:00,,"",PLINE300,2,naqvi66,"",HITACHI5000,31199/01988
2022-11-04 09:30:00,,eolFINAL recipe creation,2022-11-04 11:00:00,,"",PLINE200,1.5,moet12,"",CAMTEK,32299/01959
2022-11-04 09:30:00,,MAZO with H2O process and recipe,2022-11-04 11:00:00,,"",PLINE300,1.5,pavel13,"",2830ZT,31499/01284
2022-11-04 10:00:00,,Bongole RepTest+Test XRD 1,2022-11-04 11:00:00,,"",PLINE300,1,khazak83,"",JVX7300M,30990/32063
2022-11-04 10:00:00,,Devinps,2022-11-04 12:00:00,,"",PLINE300,2,janard53,"",SEMVISION,00999/00505
2022-11-04 10:00:00,,Inpria,2022-11-04 14:00:00,,"",PLINE300,4,deschepp,"",TR3300,31199/31247
2022-11-04 10:00:00,,Manual measurement,2022-11-04 12:00:00,,"",PLINE300,2,moussa,"",NX3DM,31199/01920
2022-11-04 10:00:00,,MAZO with H2O process and recipe,2022-11-04 10:30:00,,"",PLINE300,0.5,pavel13,"",F5_SCD,31499/01284
2022-11-04 10:00:00,,meas,2022-11-04 12:00:00,,"",PLINE300,2,baerts,"",H6300_2,31199/00653
2022-11-04 10:00:00,,OX HM RM,2022-11-04 16:00:00,,"",PLINE300,6,puttar77,LP2;PM2;PM6,TEL_LEAGA,32005/01675
2022-11-04 10:00:00,,RAX,2022-11-04 11:00:00,,"",PLINE300,1,kim69,"",SC1950,31199/31147
2022-11-04 10:00:00,,RAX,2022-11-04 11:00:00,,"",PLINE300,1,kim69,BOTL,TR1950,31199/31147
2022-11-04 10:00:00,,TEM prep,2022-11-04 17:00:00,,"",PLINE300,7,drijboom,"",HELIOS_G5,42199/00160
2022-11-04 10:00:00,,test,2022-11-04 12:00:00,,"",PLINE300,2,dilien72,PM,EDR7100,31199/30079
2022-11-04 10:00:00,0,200mm TF ELD only,2022-11-04 11:11:20,1.1383333333333334,ghosh40,PLINE200,1,ghosh40,"",LASERDEBOND,98500/01852
2022-11-04 10:00:00,0,Tuning Sicap,2022-11-04 17:00:00,5.8438888888888885,mauric47,PLINE300,7,mauric47,LP2;RIB,CENTURA_IIIV,39421/01221
2022-11-04 10:08:39,,"",2022-11-04 14:06:55,3.971111111111111,michal78,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-04 10:30:00,,SOG GATR,2022-11-04 12:00:00,,"",PLINE300,1.5,arvind29,"",FTIR_2,31199/02271
2022-11-04 10:30:00,,thickness measurement,2022-11-04 11:00:00,,"",PLINE300,0.5,kadir70,"",F5_SCD,37013/01883
2022-11-04 10:30:00,,Zeon,2022-11-04 12:00:00,,"",PLINE300,1.5,akihid10,BOTL,TRDUOS,31007/30121
2022-11-04 10:30:00,0,exposure,2022-11-04 13:54:39,2.7091666666666665,guerrera,PLINE200,3,guerrera,"",AP300,32299/00716
2022-11-04 10:30:00,0,i,2022-11-04 12:00:00,0.695,redants,PLINE200,1.5,redants,"",PROFILER,98300/01618
2022-11-04 10:34:40,,"",2022-11-04 12:32:20,1.961111111111111,gade18,PLINE300,,"","",HELIOS1200_2,39320/36502
2022-11-04 10:38:10,0,Measure lot AL214908,2022-11-04 13:00:00,1.8475,vdweeg61,PLINE300,2,vdweeg61,LP1;PM3,CIRCL,32299/00352
2022-11-04 11:00:00,,/,2022-11-04 12:00:00,,"",PLINE300,1,vandeney,"",H5000_2,31199/00653
2022-11-04 11:00:00,,Blanket test,2022-11-04 12:00:00,,"",PLINE300,1,kadir70,LP1;PM1,LAM_E6,37013/01883
2022-11-04 11:00:00,,ER_Use,2022-11-04 13:00:00,,"",PLINE300,2,her70,"",H6300,31199/01680
2022-11-04 11:00:00,,Fukui etch,2022-11-04 12:00:00,,"",PLINE300,1,demand38,"",ALERIS,31199/31021
2022-11-04 11:00:00,,RAX,2022-11-04 13:00:00,,"",PLINE300,2,kim69,"",KLA2925,31199/31147
2022-11-04 11:00:00,,test,2022-11-04 12:00:00,,"",PLINE200,1,noda11,"",ACT12_MTM,31012/01649
2022-11-04 11:00:00,,Training to Pravee from Sean M.,2022-11-04 12:00:00,,"",PLINE300,1,dara85,"",JVX7300M,36003/36503
2022-11-04 11:00:00,0,etch 2 wafers,2022-11-04 13:15:32,1.6530555555555555,marneffe,PLINE300,2,marneffe,LP3;PM4;PM6,LAM_E6,31199/01956
2022-11-04 11:30:00,,Glass debonding from TOK-PI,2022-11-04 12:30:00,,"",PLINE200,1,wysock13,"",LASERDEBOND,97401/00942
2022-11-04 11:30:00,,JSR trial,2022-11-04 16:00:00,,"",PLINE200,4.5,noda11,"",BONDER_200,31012/01649
2022-11-04 11:30:00,,Wafer processing,2022-11-04 13:00:00,,"",PLINE300,1.5,feurpr61,LP3;PM6,TEL_TACTRAS2,98601/00962
2022-11-04 11:30:00,0,CDSEM on LS,2022-11-04 14:00:00,2.348333333333333,sun57,PLINE300,2.5,sun57,"",HITACHI5000,30990/32063
2022-11-04 11:54:09,,"",2022-11-04 13:48:04,1.898611111111111,sainch77,PLINE300,,"","",VERIOS,39320/36502
2022-11-04 12:00:00,,APC-EPE,2022-11-04 14:00:00,,"",PLINE300,2,hasan30,SN,EP5,31199/00653
2022-11-04 12:00:00,,Bongole RepTest+Test XRD 2,2022-11-04 14:00:00,,"",PLINE300,2,khazak83,"",JVX7300M,30990/32063
2022-11-04 12:00:00,,Illuminator Strip,2022-11-04 12:30:00,,"",PLINE200,0.5,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224
2022-11-04 12:00:00,,Inpria,2022-11-04 14:00:00,,"",PLINE300,2,doise23,"",H5000_2,31199/31247
2022-11-04 12:00:00,,proc dev,2022-11-04 14:00:00,,"",PLINE300,2,ramane56,"",H6300_2,31199/02273
2022-11-04 12:30:00,1,training,2022-11-04 14:00:00,1.0547222222222221,hendri21,PLINE200,1.5,hendri21,"",NOVA200,97406/01185
2022-11-04 12:50:46,,"",2022-11-04 13:37:28,0.7783333333333333,beirnaer,PLINE300,,"","",SEMVISION,32299/00013
2022-11-04 13:00:00,,APC-Andreas,2022-11-04 15:00:00,,"",PLINE300,2,hasan30,PM,EP5,31199/00653
2022-11-04 13:00:00,,Devinps,2022-11-04 16:00:00,,"",PLINE300,3,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503
2022-11-04 13:00:00,,light training,2022-11-04 15:00:00,,"",PLINE300,2,johnsu91,"",KLA2925,31199/02273
2022-11-04 13:00:00,,proc,2022-11-04 14:00:00,,"",PLINE300,1,shaaba29,"",H6300,31199/01756
2022-11-04 13:00:00,,RAX,2022-11-04 14:00:00,,"",PLINE300,1,kim69,"",SC1950,31199/31147
2022-11-04 13:00:00,,RAX,2022-11-04 14:00:00,,"",PLINE300,1,kim69,BOTL,TR1950,31199/31147
2022-11-04 13:00:00,,RAX,2022-11-04 14:30:00,,"",PLINE300,1.5,kim69,PM,EDR7100,31199/31147
2022-11-04 13:00:00,,ZMO process development,2022-11-04 16:00:00,,"",PLINE300,3,chauha79,LP1;PM1,XP4_4,30990/32063
2022-11-04 13:00:00,0,"Cu CMP, EP monitoring, spc must",2022-11-04 22:03:01,8.443333333333333,ceulem72,PLINE300,7,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32102/01048
2022-11-04 14:00:00,,AE209599,2022-11-04 16:00:00,,"",PLINE300,2,hermansj,"",SC3400,31199/31191
2022-11-04 14:00:00,,ATR for GST,2022-11-04 15:30:00,,"",PLINE300,1.5,sinha70,"",FTIR_2,31499/00379
2022-11-04 14:00:00,,i,2022-11-04 15:00:00,,"",PLINE300,1,maes72,"",SEMVISION,31029/01811
2022-11-04 14:00:00,,Inpria,2022-11-04 16:00:00,,"",PLINE300,2,doise23,"",HITACHI5000,31199/31247
2022-11-04 14:00:00,,JSR Private,2022-11-04 16:00:00,,"",PLINE200,2,krishn87,"",TELACT8_750,31199/01513
2022-11-04 14:00:00,,module check,2022-11-04 14:30:00,,"",PLINE300,0.5,genjim61,"",TR3400,31199/02273
2022-11-04 14:00:00,,NXE monitor,2022-11-04 15:00:00,,"",PLINE300,1,aubert85,"",H6300_2,31199/31811
2022-11-04 14:00:00,,p,2022-11-04 16:00:00,,"",PLINE300,2,goovae19,"",H6300,31199/01755
2022-11-04 14:00:00,,REcipe setting and testing,2022-11-04 17:00:00,,"",PLINE300,3,tuncaa41,"",ZETA,36003/02120
2022-11-04 14:00:00,,test,2022-11-04 17:30:00,,"",PLINE300,3.5,furuka28,"",TR3300,31199/01514
2022-11-04 14:00:00,0,JSR Private,2022-11-04 16:18:11,2.247777777777778,krishn87,PLINE200,2,krishn87,"",ASM750,31199/01513
2022-11-04 14:00:00,0,xsem training,2022-11-04 15:33:59,1.426111111111111,villal56,PLINE200,1.5,vdepauw,"",NOVA200,41603/49500
2022-11-04 14:30:00,,d,2022-11-04 16:00:00,,"",PLINE300,1.5,gupta76,PM,EDR7100,31199/01321
2022-11-04 14:30:00,,Etch and RF chk,2022-11-04 17:30:00,,"",PLINE300,3,fukui39,LP2;LP3;PM6,TEL_TACTRAS3,31199/02273
2022-11-04 14:30:00,,"Filter installation 11-3,4",2022-11-04 16:00:00,,"",PLINE300,1.5,drent34,"",TR3400,31199/31811
2022-11-04 14:30:00,,Wafer processing,2022-11-04 16:00:00,,"",PLINE300,1.5,feurpr61,LP3;PM6,TEL_TACTRAS2,98601/00962
2022-11-04 14:59:02,,"",2022-11-04 16:20:58,1.3655555555555556,claeseng,PLINE300,,"","",SEMVISION,37093/02175
2022-11-04 15:00:00,,aerg,2022-11-04 18:00:00,,"",PLINE300,3,schoof76,PM,EP5,31199/01057
2022-11-04 15:00:00,,cure of polymer,2022-11-04 19:00:00,,"",PLINE200,4,noda11,"",BLUE_M_BCB,31012/01649
2022-11-04 15:00:00,,Madiran T2T Syama,2022-11-04 17:30:00,,"",PLINE300,2.5,kissoo12,SN,EP5,31199/01918
2022-11-04 15:00:00,,OPC;meas,2022-11-04 19:00:00,,"",PLINE300,4,baerts,"",H6300_2,31199/00653
2022-11-04 15:00:00,,voor operations,2022-11-05 00:00:00,,"",PLINE300,9,ramake29,"",JVX7300M,36003/36502
2022-11-04 15:01:59,,"",2022-11-04 18:47:30,3.758611111111111,agiann70,PLINE300,,"","",ENDURA_5,31299/01284
2022-11-04 15:03:53,,"",2022-11-04 15:21:00,0.2852777777777778,ledain47,PLINE300,,"","",LAM_E5,98601/01062
2022-11-04 15:30:00,,BSV etch,2022-11-04 17:00:00,,"",PLINE300,1.5,brouri54,LP1;PM1,LAM_E6,31199/01918
2022-11-04 15:30:00,,d,2022-11-04 16:30:00,,"",PLINE300,1,gupta76,"",GS1000,31199/01638
2022-11-04 15:30:00,,use,2022-11-04 16:00:00,,"",PLINE300,0.5,ledain47,LP2;PM4,LAM_E5,98601/01062
2022-11-04 16:00:00,,measurement,2022-11-04 17:00:00,,"",PLINE300,1,usmani63,PM,EDR7100,31199/02241
2022-11-04 16:00:00,,proc,2022-11-04 17:00:00,,"",PLINE300,1,shaaba29,"",H6300,31199/01756
2022-11-04 16:00:00,,test,2022-11-04 19:00:00,,"",PLINE300,3,roy82,"",HITACHI5000,38199/01905
2022-11-04 16:30:00,,MaskR&D,2022-11-04 20:00:00,,"",PLINE300,3.5,frommh38,"",GS1000,31199/00651
2022-11-04 16:30:00,0,devinp,2022-11-04 23:01:45,4.890555555555555,gooris43,PLINE200,5.5,gompou79,"",KLA2351,32299/31838
2022-11-04 16:31:09,,"",2022-11-04 17:24:42,0.8925,claeseng,PLINE300,,"","",HELIOS1200,38199/01951
2022-11-04 17:00:00,,APC,2022-11-04 18:00:00,,"",PLINE300,1,vlookl,"",SC3400,31199/01878
2022-11-04 17:00:00,,APC,2022-11-04 18:00:00,,"",PLINE300,1,vlookl,"",TR3400,31199/01878
2022-11-04 17:00:00,,private,2022-11-04 18:00:00,,"",PLINE300,1,fukumu91,"",H6300,31199/02019
2022-11-04 17:00:00,,PWEC3,2022-11-04 19:00:00,,"",PLINE300,2,sah32,PM,EDR7100,31199/01920
2022-11-04 18:00:00,,200 kV,2022-11-04 22:00:00,,"",PLINE300,4,nalinm87,"",TITAN,42199/00160
2022-11-04 18:00:00,,DSA,2022-11-04 20:00:00,,"",PLINE300,2,vanbel53,"",H6300,31199/00650
2022-11-04 18:00:00,,TAPES3,2022-11-04 21:00:00,,"",PLINE300,3,yang33,PM,EP5,31199/01988
2022-11-04 19:00:22,,"",2022-11-04 21:50:50,2.841111111111111,sterke41,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-04 20:00:00,,private,2022-11-05 00:00:00,,"",PLINE300,4,fukumu91,"",H6300,31199/02019
2022-11-04 22:00:00,,MAZO with H2O process and recipe,2022-11-05 09:30:00,,"",PLINE300,11.5,pavel13,LP1;PM1,XP4_4,31499/01284
2022-11-04 22:02:06,,"",2022-11-04 23:43:36,1.6916666666666667,vdstaey,PLINE300,,"","",SEMVISION,39320/36502
2022-11-04 22:06:12,,"",2022-11-05 01:43:14,3.6172222222222223,derudd92,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-05 00:00:00,,devinp,2022-11-05 06:00:00,,"",PLINE300,6,debacker,"",HITACHI5000,31199/00653
2022-11-05 00:00:00,,proc dev,2022-11-05 09:00:00,,"",PLINE300,9,ramane56,"",H6300,31199/02273
2022-11-05 00:20:07,,"",2022-11-05 06:15:12,5.918055555555555,vdstaey,PLINE300,,"","",SU8000,39320/36502
2022-11-05 03:00:01,,"",2022-11-05 05:50:14,2.8369444444444443,konecn85,PLINE300,,"","",HELIOS1200_2,38199/02252
2022-11-05 03:17:30,,"",2022-11-05 05:56:55,2.6569444444444446,vrebos45,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-05 06:32:56,,"",2022-11-05 18:05:01,11.534722222222221,peeter11,PLINE300,,"","",VERIOS,36003/36502
2022-11-05 06:45:41,,"",2022-11-05 12:48:08,6.0408333333333335,verhoevj,PLINE300,,"","",HELIOS1200,36003/36503
2022-11-05 08:00:00,,JSR,2022-11-05 10:00:00,,"",PLINE300,2,perrem78,"",SC1000,31199/30079
2022-11-05 08:00:00,,JSR,2022-11-05 10:00:00,,"",PLINE300,2,perrem78,"",TR1000,31199/30079
2022-11-05 08:00:00,,proc dev,2022-11-05 09:30:00,,"",PLINE300,1.5,ramane56,"",H6300_2,31199/02273
2022-11-05 08:30:00,,test,2022-11-05 09:00:00,,"",PLINE300,0.5,le27,"",SCD100,31199/30079
2022-11-05 08:30:00,0,Test develop recipe,2022-11-05 12:00:00,2.9591666666666665,gomezg80,PLINE300,3.5,gomezg80,LP3;PM3,ALTUS,39424/01224
2022-11-05 09:00:00,,For Genjima-san,2022-11-06 00:00:00,,"",PLINE300,15,demand38,"",H6300,31199/31021
2022-11-05 09:00:00,,TEM;tem 200kv,2022-11-05 17:00:00,,"",PLINE300,8,impagn97;han27,"",TITAN,42199/00160
2022-11-05 09:30:00,,measure wafers,2022-11-05 11:00:00,,"",PLINE300,1.5,guzman11,"",H6300_2,31199/00849
2022-11-05 09:30:00,0,lot,2022-11-05 11:30:00,1.4302777777777778,han41,PLINE200,2,han41,"",FUSIONBONDER,36671/01224
2022-11-05 09:39:38,0,Process lot P223884 with a new r,2022-11-05 13:30:00,2.3336111111111113,vdveld25,PLINE200,3.5,vdveld25,LP1;CHB,DCVD_CF,39424/01224
2022-11-05 10:00:00,,Inspection,2022-11-05 12:00:00,,"",PLINE300,2,stiersj,"",HELIOS1200,38199/01490
2022-11-05 10:00:00,,T2T Madiran,2022-11-05 12:00:00,,"",PLINE300,2,kissoo12,PM,EP5,31199/01755
2022-11-05 10:01:19,,"",2022-11-05 14:10:07,4.1466666666666665,gomezg80,PLINE300,,"","",PRODUCER,39424/01224
2022-11-05 10:56:41,,"",2022-11-05 11:44:00,0.7886111111111112,stiersj,PLINE300,,"","",SU8000,38199/01490
2022-11-05 11:00:00,,meas,2022-11-05 15:00:00,,"",PLINE300,4,popesc83,"",H6300_2,31199/01897
2022-11-05 11:30:00,2,devinp,2022-11-05 14:01:40,2.3994444444444443,vbelle62,PLINE300,2,vbelle62,"",NX3DM,36003/01224
2022-11-05 14:00:00,,scanner monitor,2022-11-05 18:00:00,,"",PLINE300,4,aubert85,"",SC3400,31199/31811
2022-11-05 14:00:00,,scanner monitor,2022-11-05 18:00:00,,"",PLINE300,4,aubert85,"",TR3400,31199/31811
2022-11-05 14:00:00,,test,2022-11-05 15:00:00,,"",PLINE300,1,le27,"",TR3300,31199/30079
2022-11-05 14:07:02,,"",2022-11-05 18:14:27,4.123611111111111,pavlov38,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-05 14:30:00,0,devinp,2022-11-05 17:31:26,1.4147222222222222,vbelle62,PLINE300,3,vbelle62,"",NXWAFER,36003/01224
2022-11-05 15:00:00,,sto,2022-11-05 19:00:00,,"",PLINE300,4,bisschop,"",H6300_2,31199/01988
2022-11-05 15:05:39,,"",2022-11-05 18:05:37,2.9994444444444444,verhoevj,PLINE300,,"","",SEMVISION,36003/36503
2022-11-05 16:00:00,,test,2022-11-05 18:00:00,,"",PLINE300,2,robber85,PM,EDR7100,31199/30079
2022-11-05 18:30:00,0,Ru CMP ATLAS2 M1,2022-11-06 00:00:00,2.3777777777777778,raymaek,PLINE300,5.5,raymaek,LP1;LP2;H4;PM3;PM1,REFLEXION,31399/00039
2022-11-05 22:47:56,,"",2022-11-06 01:35:54,2.7994444444444446,vdstaey,PLINE300,,"","",VERIOS,39320/36502
2022-11-05 22:55:04,,"",2022-11-06 03:44:28,4.823333333333333,dusar,PLINE300,,"","",SEMVISION,43001/01666
2022-11-06 00:00:00,,Inspection,2022-11-06 02:00:00,,"",PLINE300,2,feurpr61,"",H6300,31199/02273
2022-11-06 00:30:00,,TSV TEOS oxide CMP optiplane,2022-11-06 06:00:00,,"",PLINE300,5.5,raymaek,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32099/01821
2022-11-06 01:36:30,,"",2022-11-06 04:44:53,3.1397222222222223,vdstaey,PLINE300,,"","",HELIOS1200_2,39320/36502
2022-11-06 04:45:18,,"",2022-11-06 06:04:13,1.3152777777777778,vdstaey,PLINE300,,"","",SEMVISION,39320/36502
2022-11-06 06:00:00,,i,2022-11-06 10:00:00,,"",PLINE300,4,caluwaer;dangol,"",HELIOS1200,37092/02172
2022-11-06 06:46:11,,"",2022-11-06 16:23:59,9.63,peeter11,PLINE300,,"","",VERIOS,36003/36502
2022-11-06 08:00:00,,JSR slot,2022-11-06 10:00:00,,"",PLINE300,2,robber85,"",TR1000,31199/30079
2022-11-06 08:00:00,5,JSR slot,2022-11-06 10:57:16,2.0283333333333333,le27,PLINE300,2,robber85,"",SC1000,31199/30079
2022-11-06 08:54:17,,"",2022-11-06 10:17:17,1.3833333333333333,gomezg80,PLINE300,,"","",PRODUCER,39424/01222
2022-11-06 09:00:00,,proc dev,2022-11-06 11:00:00,,"",PLINE300,2,ramane56,"",H6300,31199/02273
2022-11-06 09:00:00,,Testing CHC (escalation),2022-11-06 14:00:00,,"",PLINE300,5,gomezg80,LP1;LP2,PRODUCER,39424/01223
2022-11-06 10:00:00,,CD,2022-11-06 14:00:00,,"",PLINE300,4,jambal44,"",HITACHI5000,31199/01918
2022-11-06 10:00:00,,FIB,2022-11-06 13:00:00,,"",PLINE300,3,impagn97,"",HELIOS450,42199/00160
2022-11-06 10:00:00,,sec,2022-11-06 13:00:00,,"",PLINE300,3,nonaka89,"",H6300_2,31007/30076
2022-11-06 10:25:20,,"",2022-11-06 11:32:16,1.1155555555555556,bangel19,PLINE200,,"","",ENDURA1,39422/01224
2022-11-06 10:30:00,,Filter changeout,2022-11-06 11:00:00,,"",PLINE300,0.5,kohyam95,"",TR2000,31199/01982
2022-11-06 11:00:00,,private,2022-11-06 12:30:00,,"",PLINE300,1.5,kato70,"",H6300,31199/02007
2022-11-06 11:30:00,3,devinp,2022-11-06 16:44:06,5.194166666666667,vbelle62,PLINE300,5,vbelle62,"",NX3DM,36003/01224
2022-11-06 12:30:00,,private,2022-11-06 16:30:00,,"",PLINE300,4,fukumu91,"",H6300,31199/02019
2022-11-06 13:00:00,,JSR slot,2022-11-06 15:00:00,,"",PLINE300,2,robber85,"",SC1000,31199/30079
2022-11-06 13:00:00,,TEM,2022-11-06 17:00:00,,"",PLINE300,4,impagn97,"",TITAN,42199/00160
2022-11-06 13:00:00,4,JSR slot,2022-11-06 15:00:00,1.5480555555555555,le27,PLINE300,2,robber85,"",TR1000,31199/30079
2022-11-06 16:00:00,,test,2022-11-06 18:00:00,,"",PLINE300,2,robber85,PM,EDR7100,31199/30079
2022-11-06 16:30:00,,AP3 work,2022-11-07 01:00:00,,"",PLINE300,8.5,fukumu91,"",H6300,31199/02008
2022-11-06 17:00:00,,meas,2022-11-07 06:00:00,,"",PLINE300,13,kato15,"",H5000_2,31199/30117
2022-11-06 17:30:00,,apc;APC,2022-11-07 07:00:00,,"",PLINE300,13.5,rincon,"",H6300_2,31199/01756
2022-11-06 20:02:34,,"",2022-11-06 20:26:59,0.40694444444444444,rutkow29,PLINE300,,"","",HELIOS1200_2,39320/36502
2022-11-06 22:00:00,,Mo CTL lot,2022-11-07 14:30:00,,"",PLINE300,16.5,raymaek,LP1;LP2;H1;PM2;PM3;PM1,REFLEXION_2,31399/00039
2022-11-07 00:00:00,,MAZO w/ H2O process development,2022-11-07 08:30:00,,"",PLINE300,8.5,pavel13,LP1;PM1,XP4_4,31499/01284
2022-11-07 00:00:00,,test,2022-11-07 01:00:00,,"",PLINE300,1,furuka28,"",HITACHI5000,31199/01513
2022-11-07 00:00:00,,test,2022-11-07 02:00:00,,"",PLINE300,2,vleerb85,"",TR3300,31199/30079
2022-11-07 01:00:00,,private,2022-11-07 06:00:00,,"",PLINE300,5,fukumu91,"",H6300,31199/02019
2022-11-07 06:00:00,,DSA,2022-11-07 08:30:00,,"",PLINE300,2.5,vanbel53,"",H6300,31199/00650
2022-11-07 06:00:00,,i,2022-11-07 08:00:00,,"",PLINE300,2,engelen,"",SEMVISION,31029/01811
