Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2022-11-06 10:00:00,sec,2022-11-06 11:00:00,PLINE300,"",4168025,H6300_2,nonaka89,31007/30076
2022-11-06 11:00:00,sec,2022-11-06 12:00:00,PLINE300,"",4168015,H6300_2,nonaka89,31007/30076
2022-11-06 12:00:00,sec,2022-11-06 13:00:00,PLINE300,"",4168013,H6300_2,nonaka89,31007/30076
2022-10-31 14:00:00,sem,2022-10-31 15:30:00,PLINE300,"",4166827,NOVA200_2,tsvetani,38199/01838
2022-11-02 10:00:00,sem,2022-11-02 12:00:00,PLINE300,"",4155482,SEMVISION,beirnaer,32299/00013
2022-11-03 13:00:00,sem,2022-11-03 14:00:00,PLINE300,"",4166298,NOVA200_2,lux,98500/01852
2022-11-04 08:00:00,sem,2022-11-04 10:00:00,PLINE300,"",4166516,SEMVISION,beirnaer,32299/00013
2022-11-07 08:00:00,sem,2022-11-07 10:00:00,PLINE300,"",4166525,SEMVISION,dvriendt,32299/00013
2022-11-07 10:00:00,sem,2022-11-07 12:00:00,PLINE300,"",4166517,SEMVISION,beirnaer,32299/00013
2022-11-07 10:30:00,sem,2022-11-07 11:00:00,PLINE300,"",4168765,NOVA200_2,tsvetani,38199/01838
2022-11-08 08:00:00,sem,2022-11-08 10:00:00,PLINE300,"",4166526,SEMVISION,dvriendt,32299/00013
2022-11-08 17:00:00,sem,2022-11-08 18:30:00,PLINE300,"",4166518,SEMVISION,beirnaer,32299/00013
2022-11-09 10:00:00,sem,2022-11-09 12:00:00,PLINE300,"",4168842,SEMVISION,dvriendt,32299/00013
2022-11-09 15:00:00,sem,2022-11-09 18:30:00,PLINE300,"",4166899,SEMVISION,beirnaer,32299/00013
2022-11-10 08:00:00,sem,2022-11-10 10:00:00,PLINE300,"",4168843,SEMVISION,dvriendt,32299/00013
2022-11-10 15:00:00,sem,2022-11-10 17:00:00,PLINE300,"",4169011,SEMVISION,duboisb,37004/15017
2022-11-10 17:00:00,sem,2022-11-10 18:30:00,PLINE300,"",4166900,SEMVISION,beirnaer,32299/00013
2022-11-14 08:00:00,sem,2022-11-14 10:00:00,PLINE300,"",4167556,SEMVISION,beirnaer,32299/00013
2022-11-14 17:00:00,sem,2022-11-14 18:30:00,PLINE300,"",4168846,SEMVISION,dvriendt,32299/00013
2022-11-15 08:00:00,sem,2022-11-15 10:00:00,PLINE300,"",4167971,SEMVISION,beirnaer,32299/00013
2022-11-15 17:00:00,sem,2022-11-15 18:30:00,PLINE300,"",4168850,SEMVISION,dvriendt,32299/00013
2022-11-16 10:00:00,sem,2022-11-16 12:00:00,PLINE300,"",4168930,SEMVISION,beirnaer,32299/00013
2022-11-16 17:00:00,sem,2022-11-16 18:30:00,PLINE300,"",4168851,SEMVISION,dvriendt,32299/00013
2022-11-17 08:00:00,sem,2022-11-17 10:00:00,PLINE300,"",4168931,SEMVISION,beirnaer,32299/00013
2022-11-17 08:00:00,sem,2022-11-17 11:00:00,PLINE200,"",4170814,NOVA200,lux,32008/00034
2022-11-17 11:00:00,sem,2022-11-17 12:00:00,PLINE200,"",4171871,NOVA200,tsvetani,38199/01838
2022-11-17 14:00:00,sem,2022-11-17 15:00:00,PLINE300,"",4168852,SEMVISION,dvriendt,32299/00013
2022-11-17 14:00:00,sem,2022-11-17 15:30:00,PLINE300,"",4171490,NOVA200_2,tsvetani,38199/01838
2022-11-17 17:00:00,sem,2022-11-17 18:30:00,PLINE300,"",4168853,SEMVISION,dvriendt,32299/00013
2022-11-18 09:00:00,sem,2022-11-18 11:00:00,PLINE300,"",4168934,SEMVISION,beirnaer,32299/00013
2022-11-16 12:30:00,sem il,2022-11-16 14:00:00,PLINE300,"",4168752,NOVA200_2,willegem,97401/01743
2022-11-09 14:00:00,SEM measurements,2022-11-09 16:00:00,PLINE200,"",4169796,NOVA200,vheusd76,97406/01185
2022-11-10 14:00:00,sem nil,2022-11-10 15:30:00,PLINE300,"",4169917,NOVA200_2,willegem,97401/01743
2022-11-10 15:30:00,sem nil,2022-11-10 17:00:00,PLINE300,"",4169920,NOVA200_2,willegem,97401/01743
2022-11-15 12:30:00,sem nil,2022-11-15 14:00:00,PLINE300,"",4170808,NOVA200_2,willegem,97401/01743
2022-11-15 14:00:00,sem nil,2022-11-15 14:30:00,PLINE300,"",4171149,NOVA200_2,willegem,97401/01743
2022-11-16 14:00:00,sem nil,2022-11-16 15:00:00,PLINE300,"",4171517,NOVA200_2,willegem,97401/01743
2022-11-10 13:00:00,setup,2022-11-10 16:00:00,PLINE300,"",4170016,ARCHER700,canga29,31012/01506
2022-11-10 12:00:00,sf,2022-11-10 14:00:00,PLINE300,"",4169846,H6300_2,gupta76,31199/01876
2022-11-08 11:00:00,Si,2022-11-08 12:30:00,PLINE300,"",4168620,JVX7300M,khazak83,30990/01658
2022-11-16 11:00:00,Si(100),2022-11-16 12:00:00,PLINE300,"",4170304,JVX7300M,khazak83,30990/01658
2022-11-03 12:00:00,Si(111),2022-11-03 14:30:00,PLINE300,"",4167583,JVX7300M,khazak83,30990/01658
2022-11-01 10:00:00,SiGe SPC Development,2022-11-01 16:00:00,PLINE300,LP2,4167248,TEL_LEAGA,muraki29,32005/01675
2022-11-01 10:00:00,SiGe SPC Development,2022-11-01 16:00:00,PLINE300,PM2,4167249,TEL_LEAGA,muraki29,32005/01675
2022-11-01 10:00:00,SiGe SPC Development,2022-11-01 16:00:00,PLINE300,PM3,4167250,TEL_LEAGA,muraki29,32005/01675
2022-11-01 10:00:00,SiGe SPC Development,2022-11-01 16:00:00,PLINE300,PM5,4167251,TEL_LEAGA,muraki29,32005/01675
2022-11-01 10:00:00,SiGe SPC Development,2022-11-01 16:00:00,PLINE300,PM6,4167252,TEL_LEAGA,muraki29,32005/01675
2022-11-02 10:00:00,SiGe SPC Development,2022-11-02 16:00:00,PLINE300,LP2,4167253,TEL_LEAGA,muraki29,32005/01675
2022-11-02 10:00:00,SiGe SPC Development,2022-11-02 16:00:00,PLINE300,PM2,4167254,TEL_LEAGA,muraki29,32005/01675
2022-11-02 10:00:00,SiGe SPC Development,2022-11-02 16:00:00,PLINE300,PM3,4167255,TEL_LEAGA,muraki29,32005/01675
2022-11-02 10:00:00,SiGe SPC Development,2022-11-02 16:00:00,PLINE300,PM5,4167256,TEL_LEAGA,muraki29,32005/01675
2022-11-02 10:00:00,SiGe SPC Development,2022-11-02 16:00:00,PLINE300,PM6,4167257,TEL_LEAGA,muraki29,32005/01675
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,CL1A,4167687,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,CL2A,4167688,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,CL3A,4167689,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,CL4A,4167690,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,LP1,4167691,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,LP2,4167692,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,NOVA,4167693,F_REX300X_2,sugawa19,31399/01183
2022-11-03 13:00:00,SiN CLC test,2022-11-03 17:00:00,PLINE300,PM_B,4167694,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,CL1A,4168004,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,CL2A,4168005,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,CL3A,4168006,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,CL4A,4168007,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,LP1,4168008,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,LP2,4168009,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,NOVA,4168010,F_REX300X_2,sugawa19,31399/01183
2022-11-04 09:00:00,SiN CMPTM2 process,2022-11-04 13:00:00,PLINE300,PM_B,4168011,F_REX300X_2,sugawa19,31399/01183
2022-11-07 10:00:00,SiN/SiO,2022-11-07 14:00:00,PLINE300,"",4168369,JVX7300M,khazak83,30990/32063
2022-11-04 10:30:00,SOG GATR,2022-11-04 12:00:00,PLINE300,"",4167659,FTIR_2,arvind29,31199/02271
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,CH3,4170534,ENDURA,wellens,32299/01899
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,CH5,4170535,ENDURA,wellens,32299/01899
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,CHC,4170536,ENDURA,wellens,32299/01899
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,CHE,4170537,ENDURA,wellens,32299/01899
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,LP1,4170538,ENDURA,wellens,32299/01899
2022-11-15 07:30:00,SOI processing,2022-11-15 12:00:00,PLINE300,LP2,4170539,ENDURA,wellens,32299/01899
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,CH3,4170545,ENDURA,wellens,32299/00352
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,CH5,4170546,ENDURA,wellens,32299/00352
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,CHC,4170547,ENDURA,wellens,32299/00352
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,CHE,4170548,ENDURA,wellens,32299/00352
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,LP1,4170549,ENDURA,wellens,32299/00352
2022-11-17 07:30:00,SOI processing,2022-11-17 12:30:00,PLINE300,LP2,4170550,ENDURA,wellens,32299/00352
2022-11-17 06:30:00,Sony processing E223302,2022-11-17 14:00:00,PLINE200,"",4171147,EPSILON2,rondas,32499/38006
2022-11-02 11:00:00,SPC,2022-11-02 13:00:00,PLINE300,"",4167480,2830ZT,kramac15,30990/32063
2022-11-02 13:00:00,SPC,2022-11-02 13:30:00,PLINE300,"",4167621,2830ZT,kramac15,30990/32063
2022-11-15 10:00:00,spc and rsm test recipe,2022-11-15 12:00:00,PLINE300,"",4170029,JVX7300M,pena,98600/01847
2022-11-02 13:30:00,spc centura_epi,2022-11-02 14:30:00,PLINE300,"",4167322,JVX7300M,pena,98600/01847
2022-11-02 16:00:00,SPC check,2022-11-02 16:30:00,PLINE300,"",4167628,2830ZT,jagalu79,30990/32063
2022-11-08 09:00:00,SPC check,2022-11-08 11:00:00,PLINE300,"",4169188,2830ZT,jagalu79,30990/32063
2022-11-08 10:30:00,SPC check,2022-11-08 11:00:00,PLINE300,"",4169189,F5_SCD,jagalu79,30990/32063
2022-11-08 13:00:00,SPC check,2022-11-08 18:00:00,PLINE300,"",4169168,2830ZT,jagalu79,30990/32063
2022-11-09 09:00:00,SPC check,2022-11-09 18:00:00,PLINE300,"",4169329,2830ZT,jagalu79,30990/32063
2022-11-15 13:00:00,SPC check,2022-11-15 18:00:00,PLINE300,"",4169330,2830ZT,jagalu79,30990/32063
2022-11-16 12:30:00,SPC devleopemnt,2022-11-16 13:30:00,PLINE300,"",4171524,2830ZT,jagalu79,30990/32063
2022-10-31 10:00:00,SPC set-up on alternative wafer,2022-10-31 13:30:00,PLINE300,"",4166726,JVX7300M,tielens,36003/36504
2022-11-02 14:30:00,spc test,2022-11-02 15:00:00,PLINE300,"",4166949,JVX7300M,pena,98601/01847
2022-11-07 14:00:00,spc test,2022-11-07 15:00:00,PLINE300,"",4168245,JVX7300M,pena,98600/01847
2022-11-08 10:30:00,spc test,2022-11-08 11:00:00,PLINE300,"",4169125,JVX7300M,pena,98600/01847
2022-11-09 11:00:00,spc test,2022-11-09 12:00:00,PLINE300,"",4169258,JVX7300M,pena,98600/01847
2022-11-09 14:00:00,spinel IGZO,2022-11-09 17:00:00,PLINE300,CH4_MC,4169085,ENDURA_5,agiann70,31299/01284
2022-11-09 14:00:00,spinel IGZO,2022-11-09 17:00:00,PLINE300,CHE,4169086,ENDURA_5,agiann70,31299/01284
2022-11-09 14:00:00,spinel IGZO,2022-11-09 17:00:00,PLINE300,LP2,4169087,ENDURA_5,agiann70,31299/01284
2022-11-10 09:00:00,STCE,2022-11-10 15:00:00,PLINE300,"",4169774,GEMINI,iacovo61,31012/01506
2022-11-07 09:00:00,stitch,2022-11-07 11:00:00,PLINE300,"",4168296,HITACHI5000,vlookl,31199/01878
2022-11-01 14:30:00,sto,2022-11-01 15:00:00,PLINE300,"",4167462,H6300_2,bisschop,31199/01988
2022-11-01 15:00:00,sto,2022-11-01 19:00:00,PLINE300,"",4167290,H6300_2,bisschop,31199/01988
2022-11-05 15:00:00,sto,2022-11-05 19:00:00,PLINE300,"",4167460,H6300_2,bisschop,31199/01988
2022-11-15 16:00:00,sto,2022-11-15 17:00:00,PLINE300,"",4169554,SC2000,bisschop,31199/01988
2022-11-15 16:00:00,sto,2022-11-15 17:00:00,PLINE300,"",4169555,TR2000,bisschop,31199/01988
2022-11-02 10:00:00,Stress on 300mm wafers,2022-11-02 11:00:00,PLINE200,"",4167493,FSM_CU,vdalon75,98601/32063
2022-11-07 09:30:00,Strip of Illuminator wafers,2022-11-07 11:00:00,PLINE200,PM2,4168386,SPTS_OMEGA,nedelj21,36004/01224
2022-11-07 09:30:00,Strip of Illuminator wafers,2022-11-07 11:00:00,PLINE200,PM3,4168387,SPTS_OMEGA,nedelj21,36004/01224
2022-11-02 11:00:00,SVDU training IM,2022-11-02 12:00:00,PLINE300,BOTL,4166737,TRDUOS,vanderey,31199/31811
2022-11-02 11:00:00,SVDU training IM,2022-11-02 12:00:00,PLINE300,TOPL,4166738,TRDUOS,vanderey,31199/31811
2022-11-09 13:00:00,T1107,2022-11-09 15:00:00,PLINE300,"",4168847,TRPROAP,vanderey,31199/01960
2022-11-05 10:00:00,T2T Madiran,2022-11-05 12:00:00,PLINE300,PM,4168309,EP5,kissoo12,31199/01755
2022-11-10 10:00:00,T3 LF process development,2022-11-10 12:00:00,PLINE300,LP1,4169928,DVPRIME_1,dith82,36026/01967
2022-11-10 10:00:00,T3 LF process development,2022-11-10 12:00:00,PLINE300,LP2,4169929,DVPRIME_1,dith82,36026/01967
2022-11-10 10:00:00,T3 LF process development,2022-11-10 12:00:00,PLINE300,LP3,4169930,DVPRIME_1,dith82,36026/01967
2022-11-10 10:00:00,T3 LF process development,2022-11-10 12:00:00,PLINE300,LP4,4169931,DVPRIME_1,dith82,36026/01967
2022-11-10 10:00:00,T3 LF process development,2022-11-10 12:00:00,PLINE300,PM_R2,4169932,DVPRIME_1,dith82,36026/01967
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,CL1B,4169067,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,CL3B,4169068,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,DR_B,4169069,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,LP1,4169070,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,LP2,4169071,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,LP3,4169072,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,LP4,4169073,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,PM_C,4169074,F_REX300X_1,pittev,31399/31519
2022-11-08 07:00:00,Table C and D blanket tests,2022-11-08 10:00:00,PLINE300,PM_D,4169075,F_REX300X_1,pittev,31399/31519
2022-10-31 12:00:00,TAPES3,2022-10-31 15:00:00,PLINE300,SN,4167164,EP5,yang33,31199/01988
2022-11-01 18:00:00,TAPES3,2022-11-01 21:00:00,PLINE300,PM,4167359,EP5,yang33,31199/01988
2022-11-04 18:00:00,TAPES3,2022-11-04 21:00:00,PLINE300,PM,4168285,EP5,yang33,31199/01988
2022-11-08 13:00:00,TBM development,2022-11-08 16:00:00,PLINE200,"",4169106,TEMP_BONDER,patil20,36671/01221
2022-11-09 13:00:00,TBM development,2022-11-09 17:00:00,PLINE200,"",4169107,TEMP_BONDER,patil20,36671/01221
2022-11-10 13:00:00,TBM development,2022-11-10 17:00:00,PLINE200,"",4169110,TEMP_BONDER,patil20,36671/01221
2022-11-15 13:00:00,TBM development,2022-11-15 16:00:00,PLINE200,"",4170746,TEMP_BONDER,patil20,36671/01224
2022-11-16 13:00:00,TBM development,2022-11-16 16:00:00,PLINE200,"",4170747,TEMP_BONDER,patil20,36671/01224
2022-11-17 13:00:00,TBM development,2022-11-17 16:00:00,PLINE200,"",4170749,TEMP_BONDER,patil20,36671/01224
2022-11-03 10:00:00,TCB 200C 30sec,2022-11-03 14:00:00,PLINE200,"",4167673,FC150,kang10,32299/01084
2022-11-16 10:00:00,TCB 200C 30sec 500g,2022-11-16 15:00:00,PLINE200,"",4171092,FC150,kang10,32299/01084
2022-11-17 10:00:00,TCB 200C 30sec 500g,2022-11-17 15:00:00,PLINE200,"",4171605,FC150,kang10,32299/01084
2022-11-07 09:00:00,TCB 200C 500g 30sec,2022-11-07 13:00:00,PLINE200,"",4168366,FC150,kang10,32299/01084
2022-11-18 09:00:00,TEL,2022-11-18 10:00:00,PLINE300,"",4172114,H6300_2,nafus,31199/31021
2022-11-05 09:00:00,tem,2022-11-05 13:00:00,PLINE300,"",4167478,TITAN,impagn97,42199/00160
2022-11-06 13:00:00,tem,2022-11-06 17:00:00,PLINE300,"",4167731,TITAN,impagn97,42199/00160
2022-11-07 08:00:00,tem,2022-11-07 10:00:00,PLINE300,"",4168306,TITAN,faviap,42199/00160
2022-11-14 10:00:00,tem,2022-11-14 16:30:00,PLINE300,"",4170299,TITAN,faviap,42199/00160
2022-11-14 17:00:00,tem,2022-11-14 19:00:00,PLINE300,"",4170844,TITAN,impagn97,42199/00160
2022-11-15 17:00:00,tem,2022-11-15 22:00:00,PLINE300,"",4170600,TITAN,impagn97,42199/00160
2022-11-16 12:30:00,tem,2022-11-16 16:30:00,PLINE300,"",4171421,TITAN,faviap,42199/00160
2022-11-04 06:00:00,tem 200kv,2022-11-04 10:00:00,PLINE300,"",4167734,TITAN,han27,42199/00160
2022-11-05 13:00:00,tem 200kv,2022-11-05 17:00:00,PLINE300,"",4167753,TITAN,han27,42199/00160
2022-11-16 06:00:00,tem 200kv,2022-11-16 08:30:00,PLINE300,"",4171109,TITAN,han27,42199/00160
2022-11-17 06:30:00,tem 200kv,2022-11-17 10:30:00,PLINE300,"",4171022,TITAN,han27,42199/00160
2022-11-18 06:30:00,tem 200kv,2022-11-18 10:30:00,PLINE300,"",4171023,TITAN,han27,42199/00160
2022-11-03 01:00:00,tem analyses,2022-11-03 06:00:00,PLINE300,"",4167866,TITAN,agati92,42199/00160
2022-11-10 13:30:00,tem analyses,2022-11-10 18:00:00,PLINE300,"",4170101,TITAN,agati92,42199/00160
2022-11-02 06:30:00,TEM prep,2022-11-02 15:00:00,PLINE300,"",4166401,HELIOS_G5,han27,42199/00160
2022-11-04 10:00:00,TEM prep,2022-11-04 17:00:00,PLINE300,"",4168269,HELIOS_G5,drijboom,42199/00160
2022-11-07 10:00:00,TEM prep,2022-11-07 17:30:00,PLINE300,"",4166538,HELIOS_G5,drijboom,42199/00160
2022-11-08 10:00:00,TEM prep,2022-11-08 17:30:00,PLINE300,"",4166539,HELIOS_G5,drijboom,42199/00160
2022-11-14 10:00:00,TEM prep,2022-11-14 17:30:00,PLINE300,"",4168270,HELIOS_G5,drijboom,42199/00160
2022-11-15 10:30:00,TEM prep,2022-11-15 17:30:00,PLINE300,"",4170862,HELIOS_G5,drijboom,42199/00160
2022-11-16 06:30:00,TEM prep,2022-11-16 14:00:00,PLINE300,"",4168484,HELIOS_G5,han27,42199/00160
2022-11-17 09:30:00,TEM prep,2022-11-17 17:30:00,PLINE300,"",4170863,HELIOS_G5,drijboom,42199/00160
2022-11-08 14:00:00,tem sample prep,2022-11-08 22:00:00,PLINE300,"",4168601,HELIOS450,agati92,42199/00160
2022-11-10 12:00:00,tem sample thinning,2022-11-10 15:00:00,PLINE300,"",4169867,HELIOS450,agati92,42199/00160
2022-11-16 15:00:00,TEM spec prep,2022-11-16 18:00:00,PLINE300,"",4171528,HELIOS_G5,nalinm87,42199/00160
2022-11-17 10:00:00,TEM spec prep,2022-11-17 14:00:00,PLINE300,"",4171529,HELIOS460,nalinm87,42199/00160
2022-11-07 07:30:00,TEMprep,2022-11-07 14:00:00,PLINE300,"",4168732,HELIOS450,nelisl,42199/00160
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,H1,4166983,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,H2,4166984,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,H3,4166985,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,H4,4166986,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,LP1,4166987,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,LP2,4166988,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,PM1,4166989,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,PM2,4166990,REFLEXION_2,ceulem72,32099/01821
2022-11-02 09:00:00,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,PLINE300,PM3,4166991,REFLEXION_2,ceulem72,32099/01821
2022-11-10 08:00:00,TEOS processing,2022-11-10 19:00:00,PLINE300,LP1,4169767,VERSALIS,belov93,32099/01506
2022-11-10 08:00:00,TEOS processing,2022-11-10 19:00:00,PLINE300,PM1,4169768,VERSALIS,belov93,32099/01506
2022-11-14 08:00:00,TEOS processing,2022-11-14 20:00:00,PLINE300,LP1,4170463,VERSALIS,belov93,32099/01506
2022-11-14 08:00:00,TEOS processing,2022-11-14 20:00:00,PLINE300,PM1,4170464,VERSALIS,belov93,32099/01506
2022-11-17 08:00:00,TEOS processing,2022-11-17 20:00:00,PLINE300,LP1,4171360,VERSALIS,belov93,32099/01506
2022-11-17 08:00:00,TEOS processing,2022-11-17 20:00:00,PLINE300,PM1,4171361,VERSALIS,belov93,32099/01506
2022-11-18 08:00:00,TEOS processing,2022-11-18 19:00:00,PLINE300,LP1,4171772,VERSALIS,belov93,32099/01506
2022-11-18 08:00:00,TEOS processing,2022-11-18 19:00:00,PLINE300,PM1,4171773,VERSALIS,belov93,32099/01506
2022-10-31 08:30:00,test,2022-10-31 09:00:00,PLINE300,"",4165778,GS1000,vanroey,31199/00653
2022-10-31 08:30:00,test,2022-10-31 10:30:00,PLINE300,"",4165716,TR3300,dilien72,31199/30079
2022-10-31 10:00:00,test,2022-10-31 11:00:00,PLINE300,"",4166417,SC3400,dilien72,31199/30079
2022-10-31 10:00:00,test,2022-10-31 11:00:00,PLINE300,"",4166418,TR3400,dilien72,31199/30079
2022-10-31 13:30:00,test,2022-10-31 15:00:00,PLINE300,"",4166824,JVX7300M,pena,98601/01847
2022-10-31 18:00:00,test,2022-10-31 18:30:00,PLINE300,"",4167294,SCD100,wouter12,31199/30079
2022-11-01 02:00:00,test,2022-11-01 04:00:00,PLINE300,"",4167053,H5000_2,vleerb85,31199/30079
2022-11-02 06:00:00,test,2022-11-02 10:00:00,PLINE300,"",4167352,ZETA,vanderey,31199/01960
2022-11-02 08:00:00,test,2022-11-02 09:00:00,PLINE300,"",4166422,TR3300,dilien72,31199/30079
2022-11-02 08:30:00,test,2022-11-02 09:00:00,PLINE300,"",4167429,SCD100,dilien72,31199/30079
2022-11-02 09:00:00,test,2022-11-02 10:00:00,PLINE300,"",4166419,SC3400,dilien72,31199/30079
2022-11-02 09:00:00,test,2022-11-02 10:00:00,PLINE300,"",4166420,TR3400,dilien72,31199/30079
2022-11-02 09:00:00,test,2022-11-02 10:00:00,PLINE300,"",4166421,TR3300,dilien72,31199/30079
2022-11-02 10:00:00,test,2022-11-02 14:00:00,PLINE200,"",4167476,ACT12_MTM,noda11,31012/01649
2022-11-02 12:00:00,test,2022-11-02 13:30:00,PLINE300,"",4167428,H5000_2,dilien72,31199/30079
2022-11-02 18:00:00,test,2022-11-02 20:30:00,PLINE300,"",4167011,TR3300,furuka28,31199/01514
2022-11-03 03:00:00,test,2022-11-03 04:30:00,PLINE300,"",4167660,TR3300,vleerb85,31199/30079
2022-11-03 08:00:00,test,2022-11-03 10:00:00,PLINE300,"",4158403,SC1000,dilien72,31199/30079
2022-11-03 08:00:00,test,2022-11-03 10:00:00,PLINE300,"",4158404,TR1000,dilien72,31199/30079
2022-11-03 08:30:00,test,2022-11-03 10:00:00,PLINE300,"",4166791,TR3300,dilien72,31199/30079
2022-11-03 10:00:00,test,2022-11-03 11:00:00,PLINE300,"",4166614,TR3300,dilien72,31199/30079
2022-11-03 10:00:00,test,2022-11-03 11:00:00,PLINE300,"",4166792,SC3400,dilien72,31199/30079
2022-11-03 10:00:00,test,2022-11-03 11:00:00,PLINE300,"",4166793,TR3400,dilien72,31199/30079
2022-11-03 11:00:00,test,2022-11-03 12:30:00,PLINE300,TOPL,4167746,TRDUOS,caron34,31199/31191
2022-11-03 11:00:00,test,2022-11-03 13:00:00,PLINE200,"",4167760,ACT12_MTM,noda11,31012/01649
2022-11-03 12:00:00,test,2022-11-03 13:00:00,PLINE300,"",4167657,H6300_2,furuka28,31199/01513
2022-11-03 12:00:00,test,2022-11-03 14:00:00,PLINE300,"",4167363,H5000_2,dilien72,31199/30079
2022-11-03 13:00:00,test,2022-11-03 15:00:00,PLINE300,PM,4167708,EDR7100,dilien72,31199/30079
2022-11-03 13:00:00,test,2022-11-03 17:00:00,PLINE300,"",4167748,YS250,caron34,31199/31191
2022-11-04 01:00:00,test,2022-11-04 02:00:00,PLINE300,"",4167749,SC1000,vleerb85,31199/30079
2022-11-04 01:00:00,test,2022-11-04 02:00:00,PLINE300,"",4167750,TR1000,vleerb85,31199/30079
2022-11-04 02:00:00,test,2022-11-04 05:00:00,PLINE300,"",4168077,TR3300,vleerb85,31199/30079
